Stock_ID,Date,Product_ID,Opening_Stock,Received,Sold,Adjustments,Closing_Stock
7486,2025-04-21,106,49,0,1,0,48
7487,2025-04-21,108,11,0,0,0,11
7488,2025-04-21,109,27,0,0,0,27
7489,2025-04-21,110,42,0,1,0,41
7490,2025-04-21,112,30,0,1,0,29
7491,2025-04-21,113,0,0,0,0,0
7492,2025-04-21,114,8,0,0,0,8
7493,2025-04-21,115,0,0,0,0,0
7494,2025-04-21,116,13,0,0,0,13
7495,2025-04-21,117,25,0,0,0,25
7496,2025-04-21,118,40,0,1,0,39
7497,2025-04-21,119,38,0,1,0,37
7498,2025-04-21,120,0,0,0,0,0
7499,2025-04-21,121,0,0,0,0,0
7500,2025-04-21,122,9,0,0,0,9
7501,2025-04-21,123,6,0,0,0,6
7502,2025-04-21,124,0,0,0,0,0
7503,2025-04-21,125,5,0,0,0,5
7504,2025-04-21,126,9,0,0,0,9
7505,2025-04-21,127,7,0,1,0,6
7506,2025-04-21,128,0,0,0,0,0
7507,2025-04-21,129,5,0,0,0,5
7508,2025-04-21,130,12,0,0,0,12
7509,2025-04-21,131,35,0,2,0,33
7510,2025-04-21,132,0,0,0,0,0
7511,2025-04-21,133,0,0,0,0,0
7512,2025-04-21,134,6,0,2,0,4
7513,2025-04-21,135,28,0,0,0,28
7514,2025-04-21,136,0,0,0,0,0
7515,2025-04-21,137,0,0,0,0,0
7516,2025-04-21,138,21,0,0,0,21
7517,2025-04-21,139,11,0,0,-2,9
7518,2025-04-21,140,0,0,0,0,0
7519,2025-04-21,141,13,0,1,0,12
7520,2025-04-21,142,55,0,2,0,53
7521,2025-04-21,143,20,0,1,0,19
7522,2025-04-21,144,0,0,0,0,0
7523,2025-04-21,145,9,0,1,0,8
7524,2025-04-21,146,11,0,0,0,11
7525,2025-04-21,147,0,0,0,0,0
7526,2025-04-21,148,13,0,0,0,13
7527,2025-04-21,149,26,0,0,0,26
7528,2025-04-21,150,6,0,0,0,6
7529,2025-04-21,151,17,0,2,0,15
7530,2025-04-21,152,14,0,1,0,13
7531,2025-04-21,153,0,0,0,0,0
7532,2025-04-21,154,0,0,0,0,0
7533,2025-04-21,155,9,0,0,0,9
7534,2025-04-21,156,44,0,1,0,43
7535,2025-04-21,157,24,0,1,0,23
7536,2025-04-21,158,41,0,1,0,40
7537,2025-04-21,159,36,0,3,0,33
7538,2025-04-21,160,24,0,0,0,24
7539,2025-04-21,161,13,0,0,0,13
7540,2025-04-21,162,0,0,0,0,0
7541,2025-04-21,163,12,0,1,0,11
7542,2025-04-21,164,5,0,1,0,4
7543,2025-04-21,165,10,0,1,-3,6
7544,2025-04-21,166,38,0,2,0,36
7545,2025-04-21,167,38,0,1,0,37
7546,2025-04-21,168,26,0,1,0,25
7547,2025-04-21,169,10,0,0,0,10
7548,2025-04-21,170,46,0,3,0,43
7549,2025-04-22,101,10,0,3,0,7
7550,2025-04-22,102,0,0,0,0,0
7551,2025-04-22,103,0,0,0,0,0
7552,2025-04-22,104,27,0,1,0,26
7553,2025-04-22,105,16,0,0,0,16
7554,2025-04-22,106,48,0,2,0,46
7555,2025-04-22,108,11,0,0,0,11
7556,2025-04-22,109,27,0,0,0,27
7557,2025-04-22,110,41,0,1,0,40
7558,2025-04-22,112,29,0,2,0,27
7559,2025-04-22,113,0,0,0,0,0
7560,2025-04-22,114,8,0,0,0,8
7561,2025-04-22,115,0,0,0,0,0
7562,2025-04-22,116,13,0,0,0,13
7563,2025-04-22,117,25,0,0,0,25
7564,2025-04-22,118,39,0,2,0,37
7565,2025-04-22,119,37,0,1,0,36
7566,2025-04-22,120,0,0,0,0,0
7567,2025-04-22,121,0,0,0,0,0
7568,2025-04-22,122,9,0,0,0,9
7569,2025-04-22,123,6,0,1,0,5
7570,2025-04-22,124,0,0,0,0,0
7571,2025-04-22,125,5,0,0,0,5
7572,2025-04-22,126,9,0,0,0,9
7573,2025-04-22,127,6,0,1,0,5
7574,2025-04-22,128,0,0,0,0,0
7575,2025-04-22,129,5,0,0,0,5
7576,2025-04-22,130,12,0,0,0,12
7577,2025-04-22,131,33,0,1,0,32
7578,2025-04-22,132,0,0,0,0,0
7579,2025-04-22,133,0,0,0,0,0
7580,2025-04-22,134,4,20,0,0,24
7581,2025-04-22,135,28,0,1,0,27
7582,2025-04-22,136,0,0,0,0,0
7583,2025-04-22,137,0,0,0,0,0
7584,2025-04-22,138,21,0,1,0,20
7585,2025-04-22,139,9,0,1,0,8
7586,2025-04-22,140,0,0,0,0,0
7587,2025-04-22,141,12,0,0,0,12
7588,2025-04-22,142,53,0,2,0,51
7589,2025-04-22,143,19,0,3,0,16
7590,2025-04-22,144,0,0,0,0,0
7591,2025-04-22,145,8,0,0,0,8
7592,2025-04-22,146,11,0,0,0,11
7593,2025-04-22,147,0,0,0,0,0
7594,2025-04-22,148,13,0,0,0,13
7595,2025-04-22,149,26,0,0,0,26
7596,2025-04-22,150,6,0,0,0,6
7597,2025-04-22,151,15,0,2,0,13
7598,2025-04-22,152,13,0,0,0,13
7599,2025-04-22,153,0,0,0,0,0
7600,2025-04-22,154,0,0,0,0,0
7601,2025-04-22,155,9,0,0,0,9
7602,2025-04-22,156,43,0,1,0,42
7603,2025-04-22,157,23,0,0,0,23
7604,2025-04-22,158,40,0,3,0,37
7605,2025-04-22,159,33,0,0,0,33
7606,2025-04-22,160,24,0,0,0,24
7607,2025-04-22,161,13,0,0,0,13
7608,2025-04-22,162,0,0,0,0,0
7609,2025-04-22,163,11,0,1,0,10
7610,2025-04-22,164,4,0,1,0,3
7611,2025-04-22,165,6,0,1,0,5
7612,2025-04-22,166,36,0,2,0,34
7613,2025-04-22,167,37,0,2,0,35
7614,2025-04-22,168,25,0,0,0,25
7615,2025-04-22,169,10,0,0,0,10
7616,2025-04-22,170,43,0,0,0,43
7617,2025-04-23,101,7,0,0,0,7
7618,2025-04-23,102,0,0,0,0,0
7619,2025-04-23,103,0,0,0,0,0
7620,2025-04-23,104,26,0,2,0,24
7621,2025-04-23,105,16,0,1,0,15
7622,2025-04-23,106,46,0,1,0,45
7623,2025-04-23,108,11,0,0,0,11
7624,2025-04-23,109,27,0,1,0,26
7625,2025-04-23,110,40,0,0,0,40
7626,2025-04-23,112,27,0,1,0,26
7627,2025-04-23,113,0,0,0,0,0
7628,2025-04-23,114,8,0,0,0,8
7629,2025-04-23,115,0,0,0,0,0
7630,2025-04-23,116,13,0,0,0,13
7631,2025-04-23,117,25,0,0,0,25
7632,2025-04-23,118,37,0,0,0,37
7633,2025-04-23,119,36,0,3,0,33
7634,2025-04-23,120,0,0,0,0,0
7635,2025-04-23,121,0,0,0,0,0
7636,2025-04-23,122,9,0,0,0,9
7637,2025-04-23,123,5,0,0,0,5
7638,2025-04-23,124,0,0,0,0,0
7639,2025-04-23,125,5,0,0,0,5
7640,2025-04-23,126,9,0,0,0,9
7641,2025-04-23,127,5,0,0,0,5
7642,2025-04-23,128,0,0,0,0,0
7643,2025-04-23,129,5,0,0,0,5
7644,2025-04-23,130,12,0,1,0,11
7645,2025-04-23,131,32,0,0,0,32
7646,2025-04-23,132,0,0,0,0,0
7647,2025-04-23,133,0,0,0,0,0
7648,2025-04-23,134,24,0,1,0,23
7649,2025-04-23,135,27,0,1,0,26
7650,2025-04-23,136,0,0,0,0,0
7651,2025-04-23,137,0,0,0,0,0
7652,2025-04-23,138,20,0,1,0,19
7653,2025-04-23,139,8,0,1,-1,6
7654,2025-04-23,140,0,0,0,0,0
7655,2025-04-23,141,12,0,1,0,11
7656,2025-04-23,142,51,0,1,0,50
7657,2025-04-23,143,16,0,1,0,15
7658,2025-04-23,144,0,0,0,0,0
7659,2025-04-23,145,8,21,0,0,29
7660,2025-04-23,146,11,0,0,0,11
7661,2025-04-23,147,0,0,0,0,0
7662,2025-04-23,148,13,0,0,0,13
7663,2025-04-23,149,26,0,0,0,26
7664,2025-04-23,150,6,0,0,0,6
7665,2025-04-23,151,13,0,2,0,11
7666,2025-04-23,152,13,0,1,0,12
7667,2025-04-23,153,0,0,0,0,0
7668,2025-04-23,154,0,0,0,0,0
7669,2025-04-23,155,9,0,1,0,8
7670,2025-04-23,156,42,0,1,0,41
7671,2025-04-23,157,23,0,1,0,22
7672,2025-04-23,158,37,0,2,0,35
7673,2025-04-23,159,33,0,2,0,31
7674,2025-04-23,160,24,0,0,0,24
7675,2025-04-23,161,13,0,1,0,12
7676,2025-04-23,162,0,0,0,0,0
7677,2025-04-23,163,10,0,0,0,10
7678,2025-04-23,164,3,20,1,0,22
7679,2025-04-23,165,5,0,0,0,5
7680,2025-04-23,166,34,0,0,0,34
7681,2025-04-23,167,35,0,2,0,33
7682,2025-04-23,168,25,0,1,0,24
7683,2025-04-23,169,10,0,0,0,10
7684,2025-04-23,170,43,0,0,0,43
7685,2025-04-24,101,7,23,2,0,28
7686,2025-04-24,102,0,0,0,0,0
7687,2025-04-24,103,0,0,0,0,0
7688,2025-04-24,104,24,0,1,0,23
7689,2025-04-24,105,15,0,1,0,14
7690,2025-04-24,106,45,0,0,-3,42
7691,2025-04-24,108,11,0,0,0,11
7692,2025-04-24,109,26,0,1,0,25
7693,2025-04-24,110,40,0,7,0,33
7694,2025-04-24,112,26,0,1,0,25
7695,2025-04-24,113,0,0,0,0,0
7696,2025-04-24,114,8,0,0,0,8
7697,2025-04-24,115,0,0,0,0,0
7698,2025-04-24,116,13,0,0,0,13
7699,2025-04-24,117,25,0,0,0,25
7700,2025-04-24,118,37,0,2,0,35
7701,2025-04-24,119,33,0,2,0,31
7702,2025-04-24,120,0,0,0,0,0
7703,2025-04-24,121,0,0,0,0,0
7704,2025-04-24,122,9,0,1,0,8
7705,2025-04-24,123,5,17,0,0,22
7706,2025-04-24,124,0,0,0,0,0
7707,2025-04-24,125,5,0,0,0,5
7708,2025-04-24,126,9,0,1,0,8
7709,2025-04-24,127,5,0,1,0,4
7710,2025-04-24,128,0,0,0,0,0
7711,2025-04-24,129,5,0,0,0,5
7712,2025-04-24,130,11,0,0,0,11
7713,2025-04-24,131,32,0,1,0,31
7714,2025-04-24,132,0,0,0,0,0
7715,2025-04-24,133,0,0,0,0,0
7716,2025-04-24,134,23,0,0,0,23
7717,2025-04-24,135,26,0,0,0,26
7718,2025-04-24,136,0,0,0,0,0
7719,2025-04-24,137,0,0,0,0,0
7720,2025-04-24,138,19,0,0,0,19
7721,2025-04-24,139,6,0,1,0,5
7722,2025-04-24,140,0,0,0,0,0
7723,2025-04-24,141,11,0,0,0,11
7724,2025-04-24,142,50,0,0,0,50
7725,2025-04-24,143,15,0,4,0,11
7726,2025-04-24,144,0,0,0,0,0
7727,2025-04-24,145,29,0,0,0,29
7728,2025-04-24,146,11,0,0,0,11
7729,2025-04-24,147,0,0,0,0,0
7730,2025-04-24,148,13,0,1,0,12
7731,2025-04-24,149,26,0,1,0,25
7732,2025-04-24,150,6,0,0,0,6
7733,2025-04-24,151,11,0,3,0,8
7734,2025-04-24,152,12,0,1,0,11
7735,2025-04-24,153,0,0,0,0,0
7736,2025-04-24,154,0,0,0,0,0
7737,2025-04-24,155,8,0,0,0,8
7738,2025-04-24,156,41,0,5,0,36
7739,2025-04-24,157,22,0,0,0,22
7740,2025-04-24,158,35,0,2,0,33
7741,2025-04-24,159,31,0,0,0,31
7742,2025-04-24,160,24,0,1,0,23
7743,2025-04-24,161,12,0,0,0,12
7744,2025-04-24,162,0,0,0,0,0
7745,2025-04-24,163,10,0,0,0,10
7746,2025-04-24,164,22,0,1,0,21
7747,2025-04-24,165,5,0,0,0,5
7748,2025-04-24,166,34,0,1,0,33
7749,2025-04-24,167,33,0,2,0,31
7750,2025-04-24,168,24,0,2,0,22
7751,2025-04-24,169,10,0,0,0,10
7752,2025-04-24,170,43,0,0,0,43
7753,2025-04-25,101,28,0,0,0,28
7754,2025-04-25,102,0,0,0,0,0
7755,2025-04-25,103,0,0,0,0,0
7756,2025-04-25,104,23,0,0,0,23
7757,2025-04-25,105,14,0,1,0,13
7758,2025-04-25,106,42,0,2,0,40
7759,2025-04-25,108,11,0,0,0,11
7760,2025-04-25,109,25,0,0,0,25
7761,2025-04-25,110,33,0,2,0,31
7762,2025-04-25,112,25,0,1,0,24
7763,2025-04-25,113,0,0,0,0,0
7764,2025-04-25,114,8,0,0,0,8
7765,2025-04-25,115,0,0,0,0,0
7766,2025-04-25,116,13,0,1,0,12
7767,2025-04-25,117,25,0,0,0,25
7768,2025-04-25,118,35,0,3,0,32
7769,2025-04-25,119,31,0,0,0,31
7770,2025-04-25,120,0,0,0,0,0
7771,2025-04-25,121,0,0,0,0,0
7772,2025-04-25,122,8,0,0,0,8
7773,2025-04-25,123,22,0,0,0,22
7774,2025-04-25,124,0,0,0,0,0
7775,2025-04-25,125,5,0,0,0,5
7776,2025-04-25,126,8,0,0,0,8
7777,2025-04-25,127,4,21,0,0,25
7778,2025-04-25,128,0,0,0,0,0
7779,2025-04-25,129,5,0,0,0,5
7780,2025-04-25,130,11,0,0,0,11
7781,2025-04-25,131,31,0,1,0,30
7782,2025-04-25,132,0,0,0,0,0
7783,2025-04-25,133,0,0,0,0,0
7784,2025-04-25,134,23,0,0,0,23
7785,2025-04-25,135,26,0,1,0,25
7786,2025-04-25,136,0,0,0,0,0
7787,2025-04-25,137,0,0,0,0,0
7788,2025-04-25,138,19,0,0,0,19
7789,2025-04-25,139,5,0,0,0,5
7790,2025-04-25,140,0,0,0,0,0
7791,2025-04-25,141,11,0,0,0,11
7792,2025-04-25,142,50,0,2,0,48
7793,2025-04-25,143,11,45,1,0,55
7794,2025-04-25,144,0,0,0,0,0
7795,2025-04-25,145,29,0,0,0,29
7796,2025-04-25,146,11,0,0,0,11
7797,2025-04-25,147,0,0,0,0,0
7798,2025-04-25,148,12,0,2,0,10
7799,2025-04-25,149,25,0,0,0,25
7800,2025-04-25,150,6,0,0,0,6
7801,2025-04-25,151,8,39,1,0,46
7802,2025-04-25,152,11,0,0,0,11
7803,2025-04-25,153,0,0,0,0,0
7804,2025-04-25,154,0,0,0,0,0
7805,2025-04-25,155,8,0,1,0,7
7806,2025-04-25,156,36,0,1,0,35
7807,2025-04-25,157,22,0,0,0,22
7808,2025-04-25,158,33,0,0,0,33
7809,2025-04-25,159,31,0,1,0,30
7810,2025-04-25,160,23,0,0,0,23
7811,2025-04-25,161,12,0,0,0,12
7812,2025-04-25,162,0,0,0,0,0
7813,2025-04-25,163,10,0,0,0,10
7814,2025-04-25,164,21,0,2,0,19
7815,2025-04-25,165,5,0,1,0,4
7816,2025-04-25,166,33,0,4,0,29
7817,2025-04-25,167,31,0,1,0,30
7818,2025-04-25,168,22,0,2,0,20
7819,2025-04-25,169,10,0,0,0,10
7820,2025-04-25,170,43,0,2,0,41
7821,2025-04-26,101,28,0,0,0,28
7822,2025-04-26,102,0,0,0,0,0
7823,2025-04-26,103,0,0,0,0,0
7824,2025-04-26,104,23,0,0,0,23
7825,2025-04-26,105,13,0,0,0,13
7826,2025-04-26,106,40,0,1,0,39
7827,2025-04-26,108,11,0,0,0,11
7828,2025-04-26,109,25,0,0,0,25
7829,2025-04-26,110,31,0,0,0,31
7830,2025-04-26,112,24,0,1,0,23
7831,2025-04-26,113,0,0,0,0,0
7832,2025-04-26,114,8,0,0,0,8
7833,2025-04-26,115,0,0,0,0,0
7834,2025-04-26,116,12,0,0,0,12
7835,2025-04-26,117,25,0,2,0,23
7836,2025-04-26,118,32,0,1,0,31
7837,2025-04-26,119,31,0,2,0,29
7838,2025-04-26,120,0,0,0,0,0
7839,2025-04-26,121,0,0,0,0,0
7840,2025-04-26,122,8,0,0,0,8
7841,2025-04-26,123,22,0,0,0,22
7842,2025-04-26,124,0,0,0,0,0
7843,2025-04-26,125,5,0,0,0,5
7844,2025-04-26,126,8,0,0,0,8
7845,2025-04-26,127,25,0,0,0,25
7846,2025-04-26,128,0,0,0,0,0
7847,2025-04-26,129,5,0,0,0,5
7848,2025-04-26,130,11,0,1,0,10
7849,2025-04-26,131,30,0,0,0,30
7850,2025-04-26,132,0,0,0,0,0
7851,2025-04-26,133,0,0,0,0,0
7852,2025-04-26,134,23,0,1,0,22
7853,2025-04-26,135,25,0,0,0,25
7854,2025-04-26,136,0,0,0,0,0
7855,2025-04-26,137,0,0,0,0,0
7856,2025-04-26,138,19,0,0,-2,17
7857,2025-04-26,139,5,21,0,0,26
7858,2025-04-26,140,0,0,0,0,0
7859,2025-04-26,141,11,0,2,0,9
7860,2025-04-26,142,48,0,1,0,47
7861,2025-04-26,143,55,0,1,0,54
7862,2025-04-26,144,0,0,0,0,0
7863,2025-04-26,145,29,0,0,0,29
7864,2025-04-26,146,11,0,1,0,10
7865,2025-04-26,147,0,0,0,0,0
7866,2025-04-26,148,10,0,0,0,10
7867,2025-04-26,149,25,0,0,0,25
7868,2025-04-26,150,6,0,0,0,6
7869,2025-04-26,151,46,0,3,0,43
7870,2025-04-26,152,11,0,0,0,11
7871,2025-04-26,153,0,0,0,0,0
7872,2025-04-26,154,0,0,0,0,0
7873,2025-04-26,155,7,0,0,0,7
7874,2025-04-26,156,35,0,1,0,34
7875,2025-04-26,157,22,0,0,0,22
7876,2025-04-26,158,33,0,1,0,32
7877,2025-04-26,159,30,0,1,0,29
7878,2025-04-26,160,23,0,1,0,22
7879,2025-04-26,161,12,0,0,0,12
7880,2025-04-26,162,0,0,0,0,0
7881,2025-04-26,163,10,0,0,0,10
7882,2025-04-26,164,19,0,0,0,19
7883,2025-04-26,165,4,0,1,0,3
7884,2025-04-26,166,29,0,1,0,28
7885,2025-04-26,167,30,0,0,0,30
7886,2025-04-26,168,20,0,1,0,19
7887,2025-04-26,169,10,0,0,0,10
7888,2025-04-26,170,41,0,2,0,39
7889,2025-04-27,101,28,0,1,0,27
7890,2025-04-27,102,0,0,0,0,0
7891,2025-04-27,103,0,0,0,0,0
7892,2025-04-27,104,23,0,2,0,21
7893,2025-04-27,105,13,0,1,0,12
7894,2025-04-27,106,39,0,0,0,39
7895,2025-04-27,108,11,0,0,0,11
7896,2025-04-27,109,25,0,0,0,25
7897,2025-04-27,110,31,0,1,0,30
7898,2025-04-27,112,23,0,2,0,21
7899,2025-04-27,113,0,0,0,0,0
7900,2025-04-27,114,8,0,0,0,8
7901,2025-04-27,115,0,0,0,0,0
7902,2025-04-27,116,12,0,0,0,12
7903,2025-04-27,117,23,0,0,0,23
7904,2025-04-27,118,31,0,1,0,30
7905,2025-04-27,119,29,0,0,0,29
7906,2025-04-27,120,0,0,0,0,0
7907,2025-04-27,121,0,0,0,0,0
7908,2025-04-27,122,8,0,0,0,8
7909,2025-04-27,123,22,0,0,0,22
7910,2025-04-27,124,0,0,0,0,0
7911,2025-04-27,125,5,0,0,0,5
7912,2025-04-27,126,8,0,1,0,7
7913,2025-04-27,127,25,0,0,0,25
7914,2025-04-27,128,0,0,0,0,0
7915,2025-04-27,129,5,0,0,0,5
7916,2025-04-27,130,10,0,0,0,10
7917,2025-04-27,131,30,0,2,0,28
7918,2025-04-27,132,0,0,0,0,0
7919,2025-04-27,133,0,0,0,0,0
7920,2025-04-27,134,22,0,0,0,22
7921,2025-04-27,135,25,0,0,0,25
7922,2025-04-27,136,0,0,0,0,0
7923,2025-04-27,137,0,0,0,0,0
7924,2025-04-27,138,17,0,0,0,17
7925,2025-04-27,139,26,0,1,0,25
7926,2025-04-27,140,0,0,0,0,0
7927,2025-04-27,141,9,0,0,0,9
7928,2025-04-27,142,47,0,2,0,45
7929,2025-04-27,143,54,0,3,0,51
7930,2025-04-27,144,0,0,0,0,0
7931,2025-04-27,145,29,0,0,0,29
7932,2025-04-27,146,10,0,0,0,10
7933,2025-04-27,147,0,0,0,0,0
7934,2025-04-27,148,10,0,0,0,10
7935,2025-04-27,149,25,0,1,0,24
7936,2025-04-27,150,6,0,0,0,6
7937,2025-04-27,151,43,0,0,0,43
7938,2025-04-27,152,11,0,1,0,10
7939,2025-04-27,153,0,0,0,0,0
7940,2025-04-27,154,0,0,0,0,0
7941,2025-04-27,155,7,0,0,0,7
7942,2025-04-27,156,34,0,1,0,33
7943,2025-04-27,157,22,0,0,0,22
7944,2025-04-27,158,32,0,1,0,31
7945,2025-04-27,159,29,0,1,0,28
7946,2025-04-27,160,22,0,1,0,21
7947,2025-04-27,161,12,0,1,0,11
7948,2025-04-27,162,0,0,0,0,0
7949,2025-04-27,163,10,0,0,0,10
7950,2025-04-27,164,19,0,0,0,19
7951,2025-04-27,165,3,0,0,0,3
7952,2025-04-27,166,28,0,0,0,28
7953,2025-04-27,167,30,0,1,0,29
7954,2025-04-27,168,19,0,0,0,19
7955,2025-04-27,169,10,0,0,0,10
7956,2025-04-27,170,39,0,2,0,37
7957,2025-04-28,101,27,0,1,0,26
7958,2025-04-28,102,0,0,0,0,0
7959,2025-04-28,103,0,0,0,0,0
7960,2025-04-28,104,21,0,0,0,21
7961,2025-04-28,105,12,0,0,0,12
7962,2025-04-28,106,39,0,4,0,35
7963,2025-04-28,108,11,0,0,0,11
7964,2025-04-28,109,25,0,0,0,25
7965,2025-04-28,110,30,0,1,0,29
7966,2025-04-28,112,21,0,2,0,19
7967,2025-04-28,113,0,0,0,0,0
7968,2025-04-28,114,8,0,0,0,8
7969,2025-04-28,115,0,0,0,0,0
7970,2025-04-28,116,12,0,0,0,12
7971,2025-04-28,117,23,0,0,0,23
7972,2025-04-28,118,30,0,0,0,30
7973,2025-04-28,119,29,0,0,0,29
7974,2025-04-28,120,0,0,0,0,0
7975,2025-04-28,121,0,0,0,0,0
7976,2025-04-28,122,8,0,1,0,7
7977,2025-04-28,123,22,0,1,0,21
7978,2025-04-28,124,0,0,0,0,0
7979,2025-04-28,125,5,0,1,0,4
7980,2025-04-28,126,7,0,1,0,6
7981,2025-04-28,127,25,0,0,0,25
7982,2025-04-28,128,0,0,0,0,0
7983,2025-04-28,129,5,0,0,0,5
7984,2025-04-28,130,10,0,0,0,10
7985,2025-04-28,131,28,0,1,0,27
7986,2025-04-28,132,0,0,0,0,0
7987,2025-04-28,133,0,0,0,0,0
7988,2025-04-28,134,22,0,0,0,22
7989,2025-04-28,135,25,0,1,0,24
7990,2025-04-28,136,0,0,0,0,0
7991,2025-04-28,137,0,0,0,0,0
7992,2025-04-28,138,17,0,0,0,17
7993,2025-04-28,139,25,0,1,0,24
7994,2025-04-28,140,0,0,0,0,0
7995,2025-04-28,141,9,0,0,0,9
7996,2025-04-28,142,45,0,2,0,43
7997,2025-04-28,143,51,0,3,0,48
7998,2025-04-28,144,0,0,0,0,0
7999,2025-04-28,145,29,0,1,0,28
8000,2025-04-28,146,10,0,0,0,10
8001,2025-04-28,147,0,0,0,0,0
8002,2025-04-28,148,10,0,0,0,10
8003,2025-04-28,149,24,0,0,0,24
8004,2025-04-28,150,6,0,0,0,6
8005,2025-04-28,151,43,0,1,0,42
8006,2025-04-28,152,10,0,1,0,9
8007,2025-04-28,153,0,0,0,0,0
8008,2025-04-28,154,0,0,0,0,0
8009,2025-04-28,155,7,0,0,0,7
8010,2025-04-28,156,33,0,2,0,31
8011,2025-04-28,157,22,0,1,0,21
8012,2025-04-28,158,31,0,2,0,29
8013,2025-04-28,159,28,0,1,0,27
8014,2025-04-28,160,21,0,0,0,21
8015,2025-04-28,161,11,0,1,0,10
8016,2025-04-28,162,0,0,0,0,0
8017,2025-04-28,163,10,0,1,0,9
8018,2025-04-28,164,19,0,1,0,18
8019,2025-04-28,165,3,0,0,0,3
8020,2025-04-28,166,28,0,3,0,25
8021,2025-04-28,167,29,0,3,0,26
8022,2025-04-28,168,19,0,0,0,19
8023,2025-04-28,169,10,0,0,0,10
8024,2025-04-28,170,37,0,1,0,36
8025,2025-04-29,101,26,0,1,0,25
8026,2025-04-29,102,0,0,0,0,0
8027,2025-04-29,103,0,0,0,0,0
8028,2025-04-29,104,21,0,1,0,20
8029,2025-04-29,105,12,0,1,0,11
8030,2025-04-29,106,35,0,1,0,34
8031,2025-04-29,108,11,0,0,0,11
8032,2025-04-29,109,25,0,0,0,25
8033,2025-04-29,110,29,0,0,0,29
8034,2025-04-29,112,19,0,1,0,18
8035,2025-04-29,113,0,0,0,0,0
8036,2025-04-29,114,8,0,0,0,8
8037,2025-04-29,115,0,0,0,0,0
8038,2025-04-29,116,12,0,0,0,12
8039,2025-04-29,117,23,0,0,0,23
8040,2025-04-29,118,30,0,1,0,29
8041,2025-04-29,119,29,0,1,0,28
8042,2025-04-29,120,0,0,0,0,0
8043,2025-04-29,121,0,0,0,0,0
8044,2025-04-29,122,7,0,0,0,7
8045,2025-04-29,123,21,0,1,0,20
8046,2025-04-29,124,0,0,0,0,0
8047,2025-04-29,125,4,0,0,0,4
8048,2025-04-29,126,6,0,1,0,5
8049,2025-04-29,127,25,0,1,0,24
8050,2025-04-29,128,0,0,0,0,0
8051,2025-04-29,129,5,0,0,0,5
8052,2025-04-29,130,10,0,0,0,10
8053,2025-04-29,131,27,0,5,0,22
8054,2025-04-29,132,0,0,0,0,0
8055,2025-04-29,133,0,0,0,0,0
8056,2025-04-29,134,22,0,1,0,21
8057,2025-04-29,135,24,0,0,0,24
8058,2025-04-29,136,0,0,0,0,0
8059,2025-04-29,137,0,0,0,0,0
8060,2025-04-29,138,17,0,1,0,16
8061,2025-04-29,139,24,0,0,0,24
8062,2025-04-29,140,0,0,0,0,0
8063,2025-04-29,141,9,25,1,0,33
8064,2025-04-29,142,43,0,0,0,43
8065,2025-04-29,143,48,0,3,0,45
8066,2025-04-29,144,0,0,0,0,0
8067,2025-04-29,145,28,0,0,0,28
8068,2025-04-29,146,10,0,1,0,9
8069,2025-04-29,147,0,0,0,0,0
8070,2025-04-29,148,10,0,0,0,10
8071,2025-04-29,149,24,0,3,0,21
8072,2025-04-29,150,6,0,1,0,5
8073,2025-04-29,151,42,0,1,0,41
8074,2025-04-29,152,9,0,1,0,8
8075,2025-04-29,153,0,0,0,0,0
8076,2025-04-29,154,0,0,0,0,0
8077,2025-04-29,155,7,0,0,0,7
8078,2025-04-29,156,31,0,0,0,31
8079,2025-04-29,157,21,0,0,0,21
8080,2025-04-29,158,29,0,2,0,27
8081,2025-04-29,159,27,0,1,0,26
8082,2025-04-29,160,21,0,0,0,21
8083,2025-04-29,161,10,0,0,0,10
8084,2025-04-29,162,0,0,0,0,0
8085,2025-04-29,163,9,0,0,0,9
8086,2025-04-29,164,18,0,1,0,17
8087,2025-04-29,165,3,12,0,0,15
8088,2025-04-29,166,25,0,4,0,21
8089,2025-04-29,167,26,0,0,0,26
8090,2025-04-29,168,19,0,1,0,18
8091,2025-04-29,169,10,0,0,0,10
8092,2025-04-29,170,36,0,0,0,36
8093,2025-04-30,101,25,0,1,0,24
8094,2025-04-30,102,0,0,0,0,0
8095,2025-04-30,103,0,0,0,0,0
8096,2025-04-30,104,20,0,1,0,19
8097,2025-04-30,105,11,0,0,0,11
8098,2025-04-30,106,34,0,2,0,32
8099,2025-04-30,108,11,0,0,0,11
8100,2025-04-30,109,25,0,0,0,25
8101,2025-04-30,110,29,0,1,0,28
8102,2025-04-30,112,18,0,0,0,18
8103,2025-04-30,113,0,0,0,0,0
8104,2025-04-30,114,8,0,0,0,8
8105,2025-04-30,115,0,0,0,0,0
8106,2025-04-30,116,12,0,0,0,12
8107,2025-04-30,117,23,0,0,0,23
8108,2025-04-30,118,29,0,2,0,27
8109,2025-04-30,119,28,0,1,0,27
8110,2025-04-30,120,0,0,0,0,0
8111,2025-04-30,121,0,0,0,0,0
8112,2025-04-30,122,7,0,0,0,7
8113,2025-04-30,123,20,0,0,0,20
8114,2025-04-30,124,0,0,0,0,0
8115,2025-04-30,125,4,0,1,0,3
8116,2025-04-30,126,5,0,1,0,4
8117,2025-04-30,127,24,0,2,0,22
8118,2025-04-30,128,0,0,0,0,0
8119,2025-04-30,129,5,0,0,0,5
