Order_ID,Order_Date,Product_ID,Quantity_Ordered,Supplier_ID,Reason,Expected_Date,Received_Date,Quantity_Received
9292,2025-09-05,131,48,2,Routine Replenishment,2025-09-08,2025-09-08,48.0
9293,2025-09-05,139,21,3,Routine Replenishment,2025-09-10,2025-09-10,21.0
9294,2025-09-05,161,23,4,Routine Replenishment,2025-09-08,2025-09-08,23.0
9540,2025-09-05,128,1,3,Customer Request,2025-09-10,2025-09-10,1.0
9755,2025-09-05,154,1,1,Customer Request,2025-09-07,2025-09-07,1.0
9574,2025-09-06,132,2,5,Customer Request,2025-09-10,2025-09-13,2.0
9688,2025-09-06,144,2,3,Customer Request,2025-09-11,2025-09-11,2.0
9295,2025-09-07,143,45,4,Routine Replenishment,2025-09-10,2025-09-10,45.0
9404,2025-09-07,103,2,5,Customer Request,2025-09-11,2025-09-11,2.0
9625,2025-09-07,136,1,5,Customer Request,2025-09-11,2025-09-11,1.0
9689,2025-09-07,144,2,3,Customer Request,2025-09-12,2025-09-16,2.0
9698,2025-09-07,147,2,2,Customer Request,2025-09-10,2025-09-10,2.0
9296,2025-09-08,135,21,3,Routine Replenishment,2025-09-13,2025-09-13,21.0
9297,2025-09-08,166,40,1,Routine Replenishment,2025-09-10,2025-09-10,40.0
9298,2025-09-08,167,40,5,Routine Replenishment,2025-09-12,2025-09-12,40.0
9523,2025-09-09,124,1,2,Customer Request,2025-09-12,2025-09-12,0.0
9626,2025-09-09,136,1,5,Customer Request,2025-09-13,2025-09-13,1.0
9299,2025-09-10,130,12,5,Routine Replenishment,2025-09-14,2025-09-14,12.0
9300,2025-09-10,146,12,3,Routine Replenishment,2025-09-15,2025-09-15,12.0
9301,2025-09-10,156,42,5,Routine Replenishment,2025-09-14,2025-09-14,42.0
9690,2025-09-10,144,2,3,Customer Request,2025-09-15,2025-09-15,2.0
9756,2025-09-10,154,2,1,Customer Request,2025-09-12,2025-09-12,2.0
9691,2025-09-11,144,2,3,Customer Request,2025-09-16,2025-09-16,2.0
9302,2025-09-12,134,20,5,Routine Replenishment,2025-09-16,2025-09-16,20.0
9504,2025-09-12,121,1,3,Customer Request,2025-09-17,2025-09-19,1.0
9767,2025-09-12,162,1,4,Customer Request,2025-09-15,2025-09-15,1.0
9405,2025-09-13,103,1,5,Customer Request,2025-09-17,2025-09-17,1.0
9541,2025-09-13,128,1,3,Customer Request,2025-09-18,2025-09-18,0.0
9303,2025-09-14,104,22,4,Routine Replenishment,2025-09-17,2025-09-17,20.0
9304,2025-09-14,141,24,4,Routine Replenishment,2025-09-17,2025-09-17,24.0
9305,2025-09-14,158,40,5,Routine Replenishment,2025-09-18,2025-09-18,40.0
9421,2025-09-14,113,1,2,Customer Request,2025-09-17,2025-09-17,1.0
9725,2025-09-14,153,2,2,Customer Request,2025-09-17,2025-09-17,2.0
9757,2025-09-14,154,2,1,Customer Request,2025-09-16,2025-09-16,2.0
9768,2025-09-14,162,1,4,Customer Request,2025-09-17,2025-09-17,1.0
9306,2025-09-15,122,11,5,Routine Replenishment,2025-09-19,2025-09-27,11.0
9307,2025-09-15,142,46,1,Routine Replenishment,2025-09-17,2025-09-17,46.0
9627,2025-09-15,136,1,5,Customer Request,2025-09-19,2025-09-19,1.0
9308,2025-09-16,165,12,5,Routine Replenishment,2025-09-20,2025-09-24,12.0
9406,2025-09-16,103,1,5,Customer Request,2025-09-20,2025-09-20,1.0
9451,2025-09-16,115,2,2,Customer Request,2025-09-19,2025-09-19,2.0
9656,2025-09-16,137,1,5,Customer Request,2025-09-20,2025-09-20,1.0
9505,2025-09-17,121,2,3,Customer Request,2025-09-22,2025-09-27,2.0
9692,2025-09-17,144,1,3,Customer Request,2025-09-22,2025-09-22,1.0
9452,2025-09-18,115,1,2,Customer Request,2025-09-21,2025-09-21,1.0
9473,2025-09-18,120,1,2,Customer Request,2025-09-21,2025-09-27,1.0
9309,2025-09-20,105,18,4,Routine Replenishment,2025-09-23,2025-09-23,18.0
9310,2025-09-20,151,37,4,Routine Replenishment,2025-09-23,2025-09-23,37.0
9360,2025-09-20,102,1,3,Customer Request,2025-09-25,2025-09-25,1.0
9575,2025-09-20,132,2,5,Customer Request,2025-09-24,2025-09-24,2.0
9657,2025-09-20,137,1,5,Customer Request,2025-09-24,,
9453,2025-09-21,115,1,2,Customer Request,2025-09-24,2025-09-24,1.0
9693,2025-09-21,144,2,3,Customer Request,2025-09-26,,
9311,2025-09-22,119,43,2,Routine Replenishment,2025-09-25,2025-09-25,43.0
9312,2025-09-22,168,26,1,Routine Replenishment,2025-09-24,2025-09-24,26.0
9588,2025-09-22,133,1,1,Customer Request,2025-09-24,2025-09-24,1.0
9628,2025-09-22,136,1,5,Customer Request,2025-09-26,2025-09-26,1.0
9313,2025-09-23,101,21,1,Routine Replenishment,2025-09-25,2025-09-25,21.0
9314,2025-09-23,126,10,1,Routine Replenishment,2025-09-25,,
9315,2025-09-23,160,24,1,Routine Replenishment,2025-09-25,,
9316,2025-09-24,108,13,3,Routine Replenishment,2025-09-29,2025-09-29,11.0
9317,2025-09-24,126,10,1,Routine Replenishment,2025-09-26,2025-09-26,10.0
9318,2025-09-24,160,24,1,Routine Replenishment,2025-09-26,2025-09-26,24.0
9454,2025-09-24,115,1,2,Customer Request,2025-09-27,2025-09-27,1.0
9589,2025-09-24,133,2,1,Customer Request,2025-09-26,2025-09-29,2.0
9658,2025-09-24,137,1,5,Customer Request,2025-09-28,,
9758,2025-09-24,154,2,1,Customer Request,2025-09-26,2025-09-26,2.0
9319,2025-09-25,164,20,3,Routine Replenishment,2025-09-30,2025-09-30,14.0
9320,2025-09-26,109,22,3,Routine Replenishment,2025-10-01,,
9361,2025-09-26,102,2,3,Customer Request,2025-10-01,,
9455,2025-09-26,115,2,2,Customer Request,2025-09-29,2025-09-29,2.0
9524,2025-09-26,124,1,2,Customer Request,2025-09-29,,
9576,2025-09-26,132,2,5,Customer Request,2025-09-30,2025-09-30,1.0
9726,2025-09-26,153,2,2,Customer Request,2025-09-29,,
9321,2025-09-27,109,22,3,Routine Replenishment,2025-10-02,,
9474,2025-09-27,120,2,2,Customer Request,2025-09-30,2025-09-30,2.0
9322,2025-09-28,109,22,3,Routine Replenishment,2025-10-03,,
9323,2025-09-28,138,19,4,Routine Replenishment,2025-10-01,,
9324,2025-09-29,109,22,3,Routine Replenishment,2025-10-04,,
9325,2025-09-29,138,19,4,Routine Replenishment,2025-10-02,,
9407,2025-09-29,103,1,5,Customer Request,2025-10-03,,
9422,2025-09-29,113,2,2,Customer Request,2025-10-02,,
9326,2025-09-30,109,22,3,Routine Replenishment,2025-10-05,,
9327,2025-09-30,118,45,2,Routine Replenishment,2025-10-03,,
9328,2025-09-30,138,20,4,Routine Replenishment,2025-10-03,,
9329,2025-09-30,163,11,1,Routine Replenishment,2025-10-02,,
9408,2025-09-30,103,2,5,Customer Request,2025-10-04,,
9694,2025-09-30,144,1,3,Customer Request,2025-10-05,,
