Sale_ID,Sale_Date,Product_ID,Quantity,Unit_Selling_Price,Revenue,Unit_Cost,Margin
502996,2025-05-20,156,2,71.91,143.82,55.69,32.44
502997,2025-05-20,158,1,192.52,192.52,134.46,58.06
502998,2025-05-20,160,1,170.86,170.86,126.42,44.44
502999,2025-05-20,167,3,70.09,210.27,48.28,65.43
503000,2025-05-20,170,1,154.1,154.1,94.54,59.56
505872,2025-05-20,103,1,102.57,102.57,68.4,34.17
506083,2025-05-20,136,1,152.73,152.73,102.8,49.93
506203,2025-05-20,154,1,65.52,65.52,44.36,21.16
503001,2025-05-21,101,1,193.32,193.32,118.14,75.18
503002,2025-05-21,104,1,401.59,401.59,243.11,158.48
503003,2025-05-21,106,1,249.43,249.43,172.41,77.02
503004,2025-05-21,110,2,292.13,584.26,215.55,153.16
503005,2025-05-21,112,1,175.04,175.04,132.75,42.29
503006,2025-05-21,116,1,50.07,50.07,34.84,15.23
503007,2025-05-21,117,1,91.8,91.8,55.09,36.71
503008,2025-05-21,118,2,256.08,512.16,198.94,114.28
503009,2025-05-21,119,2,198.83,397.66,137.36,122.94
503010,2025-05-21,131,1,333.06,333.06,218.92,114.14
503011,2025-05-21,139,1,143.43,143.43,101.37,42.06
503012,2025-05-21,142,1,58.26,58.26,34.86,23.4
503013,2025-05-21,151,2,59.95,119.9,36.25,47.4
503014,2025-05-21,158,2,192.52,385.04,134.46,116.12
503015,2025-05-21,159,1,243.51,243.51,158.58,84.93
503016,2025-05-21,164,1,342.45,342.45,209.39,133.06
503017,2025-05-21,166,2,183.2,366.4,138.4,89.6
503018,2025-05-21,167,1,70.09,70.09,48.28,21.81
503019,2025-05-21,168,1,289.8,289.8,228.17,61.63
503020,2025-05-21,169,1,117.76,117.76,72.26,45.5
503021,2025-05-21,170,3,154.1,462.3,94.54,178.68
503022,2025-05-22,104,1,401.59,401.59,243.11,158.48
503023,2025-05-22,106,3,249.43,748.29,172.41,231.06
503024,2025-05-22,110,3,292.13,876.39,215.55,229.74
503025,2025-05-22,112,4,175.04,700.16,132.75,169.16
503026,2025-05-22,117,1,91.8,91.8,55.09,36.71
503027,2025-05-22,119,2,198.83,397.66,137.36,122.94
503028,2025-05-22,131,3,333.06,999.18,218.92,342.42
503029,2025-05-22,139,2,143.43,286.86,101.37,84.12
503030,2025-05-22,151,4,59.95,239.8,36.25,94.8
503031,2025-05-22,152,2,214.28,428.56,169.22,90.12
503032,2025-05-22,156,2,71.91,143.82,55.69,32.44
503033,2025-05-22,158,1,192.52,192.52,134.46,58.06
503034,2025-05-22,159,3,243.51,730.53,158.58,254.79
503035,2025-05-22,160,2,170.86,341.72,126.42,88.88
503036,2025-05-22,161,2,299.5,599.0,200.05,198.9
503037,2025-05-22,164,1,342.45,342.45,209.39,133.06
503038,2025-05-22,166,1,183.2,183.2,138.4,44.8
503039,2025-05-22,167,1,70.09,70.09,48.28,21.81
503040,2025-05-22,168,1,289.8,289.8,228.17,61.63
503041,2025-05-22,170,2,154.1,308.2,94.54,119.12
505838,2025-05-22,102,2,65.53,131.06,45.11,40.84
505873,2025-05-22,103,2,102.57,205.14,68.4,68.34
505946,2025-05-22,120,1,238.12,238.12,172.98,65.14
506082,2025-05-22,136,2,152.73,305.46,102.8,99.86
503042,2025-05-23,105,1,338.49,338.49,242.36,96.13
503043,2025-05-23,106,1,249.43,249.43,172.41,77.02
503044,2025-05-23,108,1,289.07,289.07,198.47,90.6
503045,2025-05-23,109,1,246.09,246.09,164.16,81.93
503046,2025-05-23,110,2,292.13,584.26,215.55,153.16
503047,2025-05-23,112,2,175.04,350.08,132.75,84.58
503048,2025-05-23,117,1,91.8,91.8,55.09,36.71
503049,2025-05-23,119,2,198.83,397.66,137.36,122.94
503050,2025-05-23,130,1,250.88,250.88,199.42,51.46
503051,2025-05-23,134,1,37.23,37.23,28.02,9.21
503052,2025-05-23,139,1,143.43,143.43,101.37,42.06
503053,2025-05-23,142,4,58.26,233.04,34.86,93.6
503054,2025-05-23,143,2,323.71,647.42,237.32,172.78
503055,2025-05-23,152,1,214.28,214.28,169.22,45.06
503056,2025-05-23,156,2,71.91,143.82,55.69,32.44
503057,2025-05-23,158,2,192.52,385.04,134.46,116.12
503058,2025-05-23,163,1,271.41,271.41,212.87,58.54
503059,2025-05-23,164,1,342.45,342.45,209.39,133.06
503060,2025-05-23,165,1,273.04,273.04,196.44,76.6
503061,2025-05-23,166,2,183.2,366.4,138.4,89.6
503062,2025-05-23,170,3,154.1,462.3,94.54,178.68
503063,2025-05-24,105,1,338.49,338.49,242.36,96.13
503064,2025-05-24,112,1,175.04,175.04,132.75,42.29
503065,2025-05-24,118,4,256.08,1024.32,198.94,228.56
503066,2025-05-24,131,3,333.06,999.18,218.92,342.42
503067,2025-05-24,134,1,37.23,37.23,28.02,9.21
503068,2025-05-24,135,2,272.98,545.96,215.02,115.92
503069,2025-05-24,139,1,143.43,143.43,101.37,42.06
503070,2025-05-24,141,1,251.72,251.72,187.7,64.02
503071,2025-05-24,142,2,58.26,116.52,34.86,46.8
503072,2025-05-24,143,2,323.71,647.42,237.32,172.78
503073,2025-05-24,145,2,55.05,110.1,35.61,38.88
503074,2025-05-24,146,1,111.1,111.1,78.58,32.52
503075,2025-05-24,149,1,288.99,288.99,208.97,80.02
503076,2025-05-24,151,4,59.95,239.8,36.25,94.8
503077,2025-05-24,156,2,71.91,143.82,55.69,32.44
503078,2025-05-24,158,2,192.52,385.04,134.46,116.12
503079,2025-05-24,159,3,243.51,730.53,158.58,254.79
503080,2025-05-24,161,1,299.5,299.5,200.05,99.45
503081,2025-05-24,168,1,289.8,289.8,228.17,61.63
503082,2025-05-24,169,1,117.76,117.76,72.26,45.5
506113,2025-05-24,137,2,395.0,790.0,245.2,299.6
503083,2025-05-25,101,2,193.32,386.64,118.14,150.36
503084,2025-05-25,105,1,338.49,338.49,242.36,96.13
503085,2025-05-25,106,1,249.43,249.43,172.41,77.02
503086,2025-05-25,109,1,246.09,246.09,164.16,81.93
503087,2025-05-25,110,1,292.13,292.13,215.55,76.58
503088,2025-05-25,112,1,175.04,175.04,132.75,42.29
503089,2025-05-25,116,1,50.07,50.07,34.84,15.23
503090,2025-05-25,119,2,198.83,397.66,137.36,122.94
503091,2025-05-25,123,2,315.18,630.36,190.92,248.52
503092,2025-05-25,131,1,333.06,333.06,218.92,114.14
503093,2025-05-25,135,1,272.98,272.98,215.02,57.96
503094,2025-05-25,138,1,315.76,315.76,216.53,99.23
503095,2025-05-25,139,2,143.43,286.86,101.37,84.12
503096,2025-05-25,143,1,323.71,323.71,237.32,86.39
503097,2025-05-25,149,1,288.99,288.99,208.97,80.02
503098,2025-05-25,151,2,59.95,119.9,36.25,47.4
503099,2025-05-25,158,1,192.52,192.52,134.46,58.06
503100,2025-05-25,159,1,243.51,243.51,158.58,84.93
503101,2025-05-25,160,1,170.86,170.86,126.42,44.44
503102,2025-05-25,166,1,183.2,183.2,138.4,44.8
503103,2025-05-25,169,1,117.76,117.76,72.26,45.5
503104,2025-05-25,170,1,154.1,154.1,94.54,59.56
505921,2025-05-25,115,2,92.47,184.94,56.54,71.86
505972,2025-05-25,121,1,35.68,35.68,23.79,11.89
503105,2025-05-26,104,2,401.59,803.18,243.11,316.96
503106,2025-05-26,110,3,292.13,876.39,215.55,229.74
503107,2025-05-26,114,1,266.44,266.44,183.47,82.97
503108,2025-05-26,116,2,50.07,100.14,34.84,30.46
503109,2025-05-26,117,1,91.8,91.8,55.09,36.71
503110,2025-05-26,118,3,256.08,768.24,198.94,171.42
503111,2025-05-26,119,3,198.83,596.49,137.36,184.41
503112,2025-05-26,122,1,185.72,185.72,136.04,49.68
503113,2025-05-26,131,1,333.06,333.06,218.92,114.14
503114,2025-05-26,135,2,272.98,545.96,215.02,115.92
503115,2025-05-26,138,1,315.76,315.76,216.53,99.23
503116,2025-05-26,141,1,251.72,251.72,187.7,64.02
503117,2025-05-26,142,1,58.26,58.26,34.86,23.4
503118,2025-05-26,143,3,323.71,971.13,237.32,259.17
503119,2025-05-26,145,2,55.05,110.1,35.61,38.88
503120,2025-05-26,149,3,288.99,866.97,208.97,240.06
503121,2025-05-26,152,2,214.28,428.56,169.22,90.12
503122,2025-05-26,155,1,123.41,123.41,78.63,44.78
503123,2025-05-26,156,3,71.91,215.73,55.69,48.66
503124,2025-05-26,157,1,82.29,82.29,49.11,33.18
503125,2025-05-26,159,1,243.51,243.51,158.58,84.93
503126,2025-05-26,161,3,299.5,898.5,200.05,298.35
503127,2025-05-26,164,2,342.45,684.9,209.39,266.12
503128,2025-05-26,165,1,273.04,273.04,196.44,76.6
503129,2025-05-26,166,1,183.2,183.2,138.4,44.8
503130,2025-05-26,167,1,70.09,70.09,48.28,21.81
503131,2025-05-26,170,2,154.1,308.2,94.54,119.12
505973,2025-05-26,121,2,35.68,71.36,23.79,23.78
506006,2025-05-26,128,1,126.0,126.0,85.72,40.28
503132,2025-05-27,101,1,193.32,193.32,118.14,75.18
503133,2025-05-27,104,1,401.59,401.59,243.11,158.48
503134,2025-05-27,109,1,246.09,246.09,164.16,81.93
503135,2025-05-27,110,4,292.13,1168.52,215.55,306.32
503136,2025-05-27,112,3,175.04,525.12,132.75,126.87
503137,2025-05-27,123,1,315.18,315.18,190.92,124.26
503138,2025-05-27,129,1,52.38,52.38,39.89,12.49
503139,2025-05-27,130,1,250.88,250.88,199.42,51.46
503140,2025-05-27,139,1,143.43,143.43,101.37,42.06
503141,2025-05-27,143,3,323.71,971.13,237.32,259.17
503142,2025-05-27,145,1,55.05,55.05,35.61,19.44
503143,2025-05-27,148,1,69.95,69.95,42.84,27.11
503144,2025-05-27,151,1,59.95,59.95,36.25,23.7
503145,2025-05-27,156,3,71.91,215.73,55.69,48.66
503146,2025-05-27,157,2,82.29,164.58,49.11,66.36
503147,2025-05-27,159,3,243.51,730.53,158.58,254.79
503148,2025-05-27,161,1,299.5,299.5,200.05,99.45
503149,2025-05-27,164,4,342.45,1369.8,209.39,532.24
503150,2025-05-27,166,1,183.2,183.2,138.4,44.8
503151,2025-05-27,167,3,70.09,210.27,48.28,65.43
503152,2025-05-27,168,1,289.8,289.8,228.17,61.63
503153,2025-05-27,170,2,154.1,308.2,94.54,119.12
505840,2025-05-27,102,2,65.53,131.06,45.11,40.84
505947,2025-05-27,120,1,238.12,238.12,172.98,65.14
506084,2025-05-27,136,1,152.73,152.73,102.8,49.93
503154,2025-05-28,101,2,193.32,386.64,118.14,150.36
503155,2025-05-28,104,1,401.59,401.59,243.11,158.48
503156,2025-05-28,106,5,249.43,1247.15,172.41,385.1
503157,2025-05-28,110,2,292.13,584.26,215.55,153.16
503158,2025-05-28,112,2,175.04,350.08,132.75,84.58
503159,2025-05-28,119,1,198.83,198.83,137.36,61.47
503160,2025-05-28,122,1,185.72,185.72,136.04,49.68
503161,2025-05-28,130,1,250.88,250.88,199.42,51.46
503162,2025-05-28,135,1,272.98,272.98,215.02,57.96
503163,2025-05-28,138,1,315.76,315.76,216.53,99.23
503164,2025-05-28,139,1,143.43,143.43,101.37,42.06
503165,2025-05-28,143,1,323.71,323.71,237.32,86.39
503166,2025-05-28,151,4,59.95,239.8,36.25,94.8
503167,2025-05-28,152,1,214.28,214.28,169.22,45.06
503168,2025-05-28,156,1,71.91,71.91,55.69,16.22
503169,2025-05-28,157,1,82.29,82.29,49.11,33.18
503170,2025-05-28,158,3,192.52,577.56,134.46,174.18
503171,2025-05-28,159,1,243.51,243.51,158.58,84.93
503172,2025-05-28,161,3,299.5,898.5,200.05,298.35
503173,2025-05-28,167,5,70.09,350.45,48.28,109.05
503174,2025-05-28,170,1,154.1,154.1,94.54,59.56
505839,2025-05-28,102,2,65.53,131.06,45.11,40.84
505994,2025-05-28,124,1,59.0,59.0,37.2,21.8
506026,2025-05-28,132,1,99.35,99.35,73.24,26.11
503175,2025-05-29,101,1,193.32,193.32,118.14,75.18
503176,2025-05-29,106,4,249.43,997.72,172.41,308.08
503177,2025-05-29,109,1,246.09,246.09,164.16,81.93
503178,2025-05-29,110,1,292.13,292.13,215.55,76.58
503179,2025-05-29,112,3,175.04,525.12,132.75,126.87
503180,2025-05-29,117,1,91.8,91.8,55.09,36.71
503181,2025-05-29,127,3,99.85,299.55,61.95,113.7
503182,2025-05-29,131,1,333.06,333.06,218.92,114.14
503183,2025-05-29,135,1,272.98,272.98,215.02,57.96
503184,2025-05-29,138,1,315.76,315.76,216.53,99.23
503185,2025-05-29,141,1,251.72,251.72,187.7,64.02
503186,2025-05-29,142,1,58.26,58.26,34.86,23.4
503187,2025-05-29,145,2,55.05,110.1,35.61,38.88
503188,2025-05-29,152,1,214.28,214.28,169.22,45.06
503189,2025-05-29,156,1,71.91,71.91,55.69,16.22
503190,2025-05-29,157,3,82.29,246.87,49.11,99.54
503191,2025-05-29,159,1,243.51,243.51,158.58,84.93
503192,2025-05-29,160,1,170.86,170.86,126.42,44.44
503193,2025-05-29,161,1,299.5,299.5,200.05,99.45
503194,2025-05-29,165,2,273.04,546.08,196.44,153.2
503195,2025-05-29,166,1,183.2,183.2,138.4,44.8
503196,2025-05-29,167,2,70.09,140.18,48.28,43.62
503197,2025-05-29,170,1,154.1,154.1,94.54,59.56
506223,2025-05-29,162,1,341.77,341.77,231.45,110.32
503198,2025-05-30,106,1,249.43,249.43,172.41,77.02
503199,2025-05-30,109,3,246.09,738.27,164.16,245.79
503200,2025-05-30,110,2,292.13,584.26,215.55,153.16
503201,2025-05-30,114,1,266.44,266.44,183.47,82.97
503202,2025-05-30,116,2,50.07,100.14,34.84,30.46
503203,2025-05-30,117,1,91.8,91.8,55.09,36.71
503204,2025-05-30,118,1,256.08,256.08,198.94,57.14
503205,2025-05-30,119,3,198.83,596.49,137.36,184.41
503206,2025-05-30,122,1,185.72,185.72,136.04,49.68
503207,2025-05-30,127,1,99.85,99.85,61.95,37.9
503208,2025-05-30,131,1,333.06,333.06,218.92,114.14
503209,2025-05-30,134,1,37.23,37.23,28.02,9.21
503210,2025-05-30,138,1,315.76,315.76,216.53,99.23
503211,2025-05-30,139,1,143.43,143.43,101.37,42.06
503212,2025-05-30,142,1,58.26,58.26,34.86,23.4
503213,2025-05-30,143,1,323.71,323.71,237.32,86.39
503214,2025-05-30,145,1,55.05,55.05,35.61,19.44
503215,2025-05-30,152,1,214.28,214.28,169.22,45.06
503216,2025-05-30,158,2,192.52,385.04,134.46,116.12
503217,2025-05-30,159,1,243.51,243.51,158.58,84.93
503218,2025-05-30,164,1,342.45,342.45,209.39,133.06
503219,2025-05-30,166,3,183.2,549.6,138.4,134.4
503220,2025-05-30,167,1,70.09,70.09,48.28,21.81
503221,2025-05-30,168,1,289.8,289.8,228.17,61.63
503222,2025-05-30,170,1,154.1,154.1,94.54,59.56
505874,2025-05-30,103,2,102.57,205.14,68.4,68.34
505922,2025-05-30,115,1,92.47,92.47,56.54,35.93
506027,2025-05-30,132,1,99.35,99.35,73.24,26.11
506175,2025-05-30,153,2,45.82,91.64,28.45,34.74
503223,2025-05-31,110,3,292.13,876.39,215.55,229.74
503224,2025-05-31,118,1,256.08,256.08,198.94,57.14
503225,2025-05-31,119,3,198.83,596.49,137.36,184.41
503226,2025-05-31,126,1,61.33,61.33,48.82,12.51
503227,2025-05-31,130,1,250.88,250.88,199.42,51.46
503228,2025-05-31,131,1,333.06,333.06,218.92,114.14
503229,2025-05-31,138,1,315.76,315.76,216.53,99.23
503230,2025-05-31,139,1,143.43,143.43,101.37,42.06
503231,2025-05-31,149,2,288.99,577.98,208.97,160.04
503232,2025-05-31,150,1,410.26,410.26,249.3,160.96
503233,2025-05-31,151,1,59.95,59.95,36.25,23.7
503234,2025-05-31,157,1,82.29,82.29,49.11,33.18
503235,2025-05-31,158,1,192.52,192.52,134.46,58.06
503236,2025-05-31,159,1,243.51,243.51,158.58,84.93
503237,2025-05-31,164,1,342.45,342.45,209.39,133.06
503238,2025-05-31,167,1,70.09,70.09,48.28,21.81
506007,2025-05-31,128,2,126.0,252.0,85.72,80.56
503239,2025-06-01,106,1,249.43,249.43,172.41,77.02
503240,2025-06-01,110,2,292.13,584.26,215.55,153.16
503241,2025-06-01,119,1,198.83,198.83,137.36,61.47
503242,2025-06-01,127,2,99.85,199.7,61.95,75.8
503243,2025-06-01,131,2,333.06,666.12,218.92,228.28
503244,2025-06-01,142,2,58.26,116.52,34.86,46.8
503245,2025-06-01,143,1,323.71,323.71,237.32,86.39
503246,2025-06-01,146,1,111.1,111.1,78.58,32.52
503247,2025-06-01,149,2,288.99,577.98,208.97,160.04
503248,2025-06-01,151,1,59.95,59.95,36.25,23.7
503249,2025-06-01,152,1,214.28,214.28,169.22,45.06
503250,2025-06-01,156,3,71.91,215.73,55.69,48.66
503251,2025-06-01,157,1,82.29,82.29,49.11,33.18
503252,2025-06-01,158,4,192.52,770.08,134.46,232.24
503253,2025-06-01,164,1,342.45,342.45,209.39,133.06
503254,2025-06-01,166,2,183.2,366.4,138.4,89.6
503255,2025-06-01,167,2,70.09,140.18,48.28,43.62
503256,2025-06-01,168,1,289.8,289.8,228.17,61.63
503257,2025-06-01,170,2,154.1,308.2,94.54,119.12
505875,2025-06-01,103,2,102.57,205.14,68.4,68.34
503258,2025-06-02,101,1,193.32,193.32,118.14,75.18
503259,2025-06-02,104,2,401.59,803.18,243.11,316.96
503260,2025-06-02,105,2,338.49,676.98,242.36,192.26
503261,2025-06-02,109,2,246.09,492.18,164.16,163.86
503262,2025-06-02,110,1,292.13,292.13,215.55,76.58
503263,2025-06-02,112,1,175.04,175.04,132.75,42.29
503264,2025-06-02,118,1,256.08,256.08,198.94,57.14
503265,2025-06-02,119,2,198.83,397.66,137.36,122.94
503266,2025-06-02,122,1,185.72,185.72,136.04,49.68
503267,2025-06-02,127,2,99.85,199.7,61.95,75.8
503268,2025-06-02,131,2,333.06,666.12,218.92,228.28
503269,2025-06-02,142,2,58.26,116.52,34.86,46.8
503270,2025-06-02,143,2,323.71,647.42,237.32,172.78
503271,2025-06-02,145,1,55.05,55.05,35.61,19.44
503272,2025-06-02,148,1,69.95,69.95,42.84,27.11
503273,2025-06-02,152,2,214.28,428.56,169.22,90.12
503274,2025-06-02,156,1,71.91,71.91,55.69,16.22
503275,2025-06-02,160,1,170.86,170.86,126.42,44.44
503276,2025-06-02,161,1,299.5,299.5,200.05,99.45
503277,2025-06-02,164,1,342.45,342.45,209.39,133.06
503278,2025-06-02,165,1,273.04,273.04,196.44,76.6
503279,2025-06-02,167,1,70.09,70.09,48.28,21.81
503280,2025-06-02,170,1,154.1,154.1,94.54,59.56
505948,2025-06-02,120,2,238.12,476.24,172.98,130.28
503281,2025-06-03,101,4,193.32,773.28,118.14,300.72
503282,2025-06-03,106,1,249.43,249.43,172.41,77.02
503283,2025-06-03,108,1,289.07,289.07,198.47,90.6
503284,2025-06-03,109,2,246.09,492.18,164.16,163.86
503285,2025-06-03,110,4,292.13,1168.52,215.55,306.32
503286,2025-06-03,112,1,175.04,175.04,132.75,42.29
503287,2025-06-03,119,1,198.83,198.83,137.36,61.47
503288,2025-06-03,123,1,315.18,315.18,190.92,124.26
503289,2025-06-03,127,1,99.85,99.85,61.95,37.9
503290,2025-06-03,131,2,333.06,666.12,218.92,228.28
503291,2025-06-03,135,1,272.98,272.98,215.02,57.96
503292,2025-06-03,139,1,143.43,143.43,101.37,42.06
503293,2025-06-03,142,2,58.26,116.52,34.86,46.8
503294,2025-06-03,143,1,323.71,323.71,237.32,86.39
503295,2025-06-03,151,2,59.95,119.9,36.25,47.4
503296,2025-06-03,156,2,71.91,143.82,55.69,32.44
503297,2025-06-03,159,1,243.51,243.51,158.58,84.93
503298,2025-06-03,160,1,170.86,170.86,126.42,44.44
503299,2025-06-03,163,2,271.41,542.82,212.87,117.08
503300,2025-06-03,164,1,342.45,342.45,209.39,133.06
503301,2025-06-03,166,2,183.2,366.4,138.4,89.6
503302,2025-06-03,168,1,289.8,289.8,228.17,61.63
503303,2025-06-03,170,1,154.1,154.1,94.54,59.56
505841,2025-06-03,102,1,65.53,65.53,45.11,20.42
506205,2025-06-03,154,1,65.52,65.52,44.36,21.16
503304,2025-06-04,101,1,193.32,193.32,118.14,75.18
503305,2025-06-04,110,2,292.13,584.26,215.55,153.16
503306,2025-06-04,112,2,175.04,350.08,132.75,84.58
503307,2025-06-04,118,1,256.08,256.08,198.94,57.14
503308,2025-06-04,119,1,198.83,198.83,137.36,61.47
503309,2025-06-04,126,1,61.33,61.33,48.82,12.51
503310,2025-06-04,135,1,272.98,272.98,215.02,57.96
503311,2025-06-04,139,2,143.43,286.86,101.37,84.12
503312,2025-06-04,141,2,251.72,503.44,187.7,128.04
503313,2025-06-04,142,2,58.26,116.52,34.86,46.8
503314,2025-06-04,143,1,323.71,323.71,237.32,86.39
503315,2025-06-04,146,1,111.1,111.1,78.58,32.52
503316,2025-06-04,149,1,288.99,288.99,208.97,80.02
503317,2025-06-04,152,1,214.28,214.28,169.22,45.06
503318,2025-06-04,156,2,71.91,143.82,55.69,32.44
503319,2025-06-04,158,2,192.52,385.04,134.46,116.12
503320,2025-06-04,159,3,243.51,730.53,158.58,254.79
503321,2025-06-04,160,2,170.86,341.72,126.42,88.88
503322,2025-06-04,161,1,299.5,299.5,200.05,99.45
503323,2025-06-04,164,1,342.45,342.45,209.39,133.06
503324,2025-06-04,166,2,183.2,366.4,138.4,89.6
503325,2025-06-04,170,1,154.1,154.1,94.54,59.56
503326,2025-06-05,101,2,193.32,386.64,118.14,150.36
503327,2025-06-05,105,2,338.49,676.98,242.36,192.26
503328,2025-06-05,106,3,249.43,748.29,172.41,231.06
503329,2025-06-05,110,2,292.13,584.26,215.55,153.16
503330,2025-06-05,112,1,175.04,175.04,132.75,42.29
503331,2025-06-05,116,1,50.07,50.07,34.84,15.23
503332,2025-06-05,117,1,91.8,91.8,55.09,36.71
503333,2025-06-05,129,1,52.38,52.38,39.89,12.49
503334,2025-06-05,131,4,333.06,1332.24,218.92,456.56
503335,2025-06-05,135,1,272.98,272.98,215.02,57.96
503336,2025-06-05,141,1,251.72,251.72,187.7,64.02
503337,2025-06-05,143,1,323.71,323.71,237.32,86.39
503338,2025-06-05,145,2,55.05,110.1,35.61,38.88
503339,2025-06-05,149,1,288.99,288.99,208.97,80.02
503340,2025-06-05,151,2,59.95,119.9,36.25,47.4
503341,2025-06-05,152,1,214.28,214.28,169.22,45.06
503342,2025-06-05,156,1,71.91,71.91,55.69,16.22
503343,2025-06-05,158,2,192.52,385.04,134.46,116.12
503344,2025-06-05,161,2,299.5,599.0,200.05,198.9
503345,2025-06-05,163,1,271.41,271.41,212.87,58.54
503346,2025-06-05,165,1,273.04,273.04,196.44,76.6
503347,2025-06-05,167,1,70.09,70.09,48.28,21.81
503348,2025-06-05,168,1,289.8,289.8,228.17,61.63
503349,2025-06-05,170,1,154.1,154.1,94.54,59.56
503350,2025-06-06,101,1,193.32,193.32,118.14,75.18
503351,2025-06-06,104,2,401.59,803.18,243.11,316.96
503352,2025-06-06,106,2,249.43,498.86,172.41,154.04
503353,2025-06-06,118,2,256.08,512.16,198.94,114.28
503354,2025-06-06,122,1,185.72,185.72,136.04,49.68
503355,2025-06-06,127,1,99.85,99.85,61.95,37.9
503356,2025-06-06,131,1,333.06,333.06,218.92,114.14
503357,2025-06-06,138,1,315.76,315.76,216.53,99.23
503358,2025-06-06,142,2,58.26,116.52,34.86,46.8
503359,2025-06-06,149,1,288.99,288.99,208.97,80.02
503360,2025-06-06,151,1,59.95,59.95,36.25,23.7
503361,2025-06-06,156,3,71.91,215.73,55.69,48.66
503362,2025-06-06,159,1,243.51,243.51,158.58,84.93
503363,2025-06-06,160,1,170.86,170.86,126.42,44.44
503364,2025-06-06,163,1,271.41,271.41,212.87,58.54
503365,2025-06-06,166,2,183.2,366.4,138.4,89.6
503366,2025-06-06,167,1,70.09,70.09,48.28,21.81
503367,2025-06-06,168,1,289.8,289.8,228.17,61.63
503368,2025-06-06,170,1,154.1,154.1,94.54,59.56
505876,2025-06-06,103,1,102.57,102.57,68.4,34.17
505923,2025-06-06,115,1,92.47,92.47,56.54,35.93
506085,2025-06-06,136,2,152.73,305.46,102.8,99.86
503369,2025-06-07,105,2,338.49,676.98,242.36,192.26
503370,2025-06-07,106,4,249.43,997.72,172.41,308.08
503371,2025-06-07,109,1,246.09,246.09,164.16,81.93
503372,2025-06-07,110,1,292.13,292.13,215.55,76.58
503373,2025-06-07,112,1,175.04,175.04,132.75,42.29
503374,2025-06-07,118,2,256.08,512.16,198.94,114.28
503375,2025-06-07,126,1,61.33,61.33,48.82,12.51
503376,2025-06-07,127,1,99.85,99.85,61.95,37.9
503377,2025-06-07,129,2,52.38,104.76,39.89,24.98
503378,2025-06-07,131,1,333.06,333.06,218.92,114.14
503379,2025-06-07,135,2,272.98,545.96,215.02,115.92
503380,2025-06-07,139,1,143.43,143.43,101.37,42.06
503381,2025-06-07,141,2,251.72,503.44,187.7,128.04
503382,2025-06-07,142,2,58.26,116.52,34.86,46.8
503383,2025-06-07,159,3,243.51,730.53,158.58,254.79
503384,2025-06-07,166,3,183.2,549.6,138.4,134.4
503385,2025-06-07,170,2,154.1,308.2,94.54,119.12
506028,2025-06-07,132,2,99.35,198.7,73.24,52.22
506129,2025-06-07,140,1,178.93,178.93,128.01,50.92
503386,2025-06-08,106,2,249.43,498.86,172.41,154.04
503387,2025-06-08,109,2,246.09,492.18,164.16,163.86
503388,2025-06-08,110,1,292.13,292.13,215.55,76.58
503389,2025-06-08,112,1,175.04,175.04,132.75,42.29
503390,2025-06-08,116,1,50.07,50.07,34.84,15.23
503391,2025-06-08,118,1,256.08,256.08,198.94,57.14
503392,2025-06-08,119,1,198.83,198.83,137.36,61.47
503393,2025-06-08,123,1,315.18,315.18,190.92,124.26
503394,2025-06-08,131,1,333.06,333.06,218.92,114.14
503395,2025-06-08,139,1,143.43,143.43,101.37,42.06
503396,2025-06-08,141,1,251.72,251.72,187.7,64.02
503397,2025-06-08,142,2,58.26,116.52,34.86,46.8
503398,2025-06-08,145,2,55.05,110.1,35.61,38.88
503399,2025-06-08,146,1,111.1,111.1,78.58,32.52
503400,2025-06-08,156,3,71.91,215.73,55.69,48.66
503401,2025-06-08,159,1,243.51,243.51,158.58,84.93
503402,2025-06-08,167,1,70.09,70.09,48.28,21.81
503403,2025-06-08,168,2,289.8,579.6,228.17,123.26
503404,2025-06-08,169,1,117.76,117.76,72.26,45.5
503405,2025-06-08,170,1,154.1,154.1,94.54,59.56
505901,2025-06-08,113,1,46.39,46.39,35.6,10.79
506114,2025-06-08,137,2,395.0,790.0,245.2,299.6
506150,2025-06-08,144,1,219.65,219.65,137.82,81.83
503406,2025-06-09,101,1,193.32,193.32,118.14,75.18
503407,2025-06-09,104,1,401.59,401.59,243.11,158.48
503408,2025-06-09,106,4,249.43,997.72,172.41,308.08
503409,2025-06-09,110,1,292.13,292.13,215.55,76.58
503410,2025-06-09,118,4,256.08,1024.32,198.94,228.56
503411,2025-06-09,119,2,198.83,397.66,137.36,122.94
503412,2025-06-09,123,1,315.18,315.18,190.92,124.26
503413,2025-06-09,127,1,99.85,99.85,61.95,37.9
503414,2025-06-09,131,1,333.06,333.06,218.92,114.14
503415,2025-06-09,139,1,143.43,143.43,101.37,42.06
503416,2025-06-09,141,1,251.72,251.72,187.7,64.02
503417,2025-06-09,142,1,58.26,58.26,34.86,23.4
503418,2025-06-09,151,3,59.95,179.85,36.25,71.1
503419,2025-06-09,157,1,82.29,82.29,49.11,33.18
503420,2025-06-09,159,1,243.51,243.51,158.58,84.93
503421,2025-06-09,160,2,170.86,341.72,126.42,88.88
503422,2025-06-09,161,1,299.5,299.5,200.05,99.45
503423,2025-06-09,164,1,342.45,342.45,209.39,133.06
