Request_ID,Request_Date,Requested_Product_ID,Requested_Category,Quantity_Requested,Available,Alternative_Offered,Alternative_Product_ID,Ordered_For_Customer,Order_ID,Fulfilled_Date,Outcome
71143,2025-05-28,129.0,,2,1,0,,0,,2025-05-28,Sold
70125,2025-05-29,103.0,,1,0,1,102.0,0,,,Alternative Accepted
70443,2025-05-29,124.0,,2,0,0,,0,,,Customer Declined
70645,2025-05-29,136.0,,2,0,1,139.0,0,,,Unavailable
71066,2025-05-29,161.0,,1,1,0,,0,,2025-05-29,Sold
71080,2025-05-29,155.0,,1,1,0,,0,,2025-05-29,Sold
71144,2025-05-29,164.0,,2,1,0,,0,,2025-05-29,Sold
71291,2025-05-29,105.0,,1,1,0,,0,,2025-05-29,Sold
70126,2025-05-30,103.0,,2,0,1,102.0,1,9388.0,2025-06-06,Ordered and Fulfilled
70266,2025-05-30,115.0,,2,0,1,117.0,0,,,Alternative Accepted
70322,2025-05-30,120.0,,2,0,0,,1,9467.0,2025-06-02,Ordered and Fulfilled
70646,2025-05-30,,Gastro/Antacid,1,0,1,137.0,0,,,Alternative Accepted
70971,2025-05-30,154.0,,1,0,0,,1,9745.0,2025-06-03,Ordered and Fulfilled
71120,2025-05-30,139.0,,2,1,0,,0,,2025-05-30,Sold
71224,2025-05-30,110.0,,2,1,0,,0,,2025-05-30,Sold
70389,2025-05-31,121.0,,2,0,0,,0,,,Customer Declined
70718,2025-05-31,137.0,,2,0,1,138.0,0,,,Alternative Accepted
71219,2025-05-31,152.0,,1,1,0,,0,,2025-05-31,Sold
70127,2025-06-01,103.0,,1,0,1,101.0,0,,,Alternative Accepted
70534,2025-06-01,,Cough & Cold,2,0,0,,1,9555.0,2025-06-07,Ordered and Fulfilled
70889,2025-06-01,153.0,,2,0,1,157.0,0,,,Alternative Accepted
71036,2025-06-01,168.0,,1,1,0,,0,,2025-06-01,Sold
71039,2025-06-01,141.0,,2,1,0,,0,,2025-06-01,Sold
71112,2025-06-01,160.0,,2,1,0,,0,,2025-06-01,Sold
71197,2025-06-01,149.0,,1,1,0,,0,,2025-06-01,Sold
70484,2025-06-02,128.0,,1,0,1,133.0,0,,,Alternative Accepted
70647,2025-06-02,136.0,,2,0,0,,1,9613.0,2025-06-06,Ordered and Fulfilled
70754,2025-06-02,140.0,,1,0,0,,1,9660.0,2025-06-07,Ordered and Fulfilled
70798,2025-06-02,144.0,,1,0,1,143.0,0,,,Alternative Accepted
71195,2025-06-02,161.0,,1,1,0,,0,,2025-06-02,Sold
70128,2025-06-03,103.0,,1,0,1,101.0,0,,,Customer Declined
70267,2025-06-03,115.0,,1,0,1,118.0,1,9439.0,2025-06-06,Ordered and Fulfilled
70799,2025-06-03,,Vitamins & Supplements,1,0,0,,1,9682.0,2025-06-08,Ordered and Fulfilled
71148,2025-06-03,138.0,,2,1,0,,0,,2025-06-03,Sold
71201,2025-06-03,126.0,,1,1,0,,0,,2025-06-03,Sold
70129,2025-06-04,103.0,,2,0,0,,0,,,Customer Declined
70390,2025-06-04,121.0,,2,0,1,126.0,1,9496.0,2025-06-09,Ordered and Fulfilled
70719,2025-06-04,137.0,,2,0,1,139.0,1,9643.0,2025-06-08,Ordered and Fulfilled
71077,2025-06-04,150.0,,2,1,0,,0,,2025-06-04,Sold
70130,2025-06-05,,Antimalarial,2,0,0,,0,,,Unavailable
70195,2025-06-05,113.0,,1,0,0,,1,9415.0,2025-06-08,Ordered and Fulfilled
70323,2025-06-05,120.0,,2,0,0,,0,,,Customer Declined
70648,2025-06-05,136.0,,2,0,1,141.0,1,9614.0,2025-06-09,Ordered and Fulfilled
70720,2025-06-05,137.0,,1,0,1,139.0,0,,,Customer Declined
71005,2025-06-05,162.0,,1,0,1,163.0,0,,,Customer Declined
71212,2025-06-05,108.0,,2,1,0,,0,,2025-06-05,Sold
70131,2025-06-06,103.0,,1,0,1,101.0,0,,,Customer Declined
70444,2025-06-06,124.0,,1,0,1,121.0,0,,,Unavailable
70721,2025-06-06,137.0,,2,0,0,,0,,,Customer Declined
70890,2025-06-06,153.0,,1,0,1,157.0,0,,,Alternative Accepted
70132,2025-06-07,103.0,,1,0,1,101.0,0,,,Alternative Accepted
70324,2025-06-07,120.0,,1,0,1,112.0,0,,,Alternative Accepted
70445,2025-06-07,124.0,,1,0,1,125.0,1,9517.0,,Other
70891,2025-06-07,153.0,,2,0,1,156.0,0,,,Alternative Accepted
71304,2025-06-07,146.0,,2,1,0,,0,,2025-06-07,Sold
70034,2025-06-08,102.0,,1,0,0,,0,,,Customer Declined
70268,2025-06-08,,Antibiotic,2,0,1,116.0,1,9440.0,2025-06-11,Ordered and Fulfilled
70800,2025-06-08,144.0,,2,0,1,147.0,0,,,Customer Declined
71082,2025-06-08,161.0,,1,1,0,,0,,2025-06-08,Sold
71188,2025-06-08,125.0,,1,1,0,,0,,2025-06-08,Sold
71243,2025-06-08,130.0,,2,1,0,,0,,2025-06-08,Sold
70535,2025-06-09,132.0,,1,0,1,131.0,1,9556.0,2025-06-13,Ordered and Fulfilled
70582,2025-06-09,133.0,,1,0,0,,1,9582.0,2025-06-16,Ordered and Fulfilled
70722,2025-06-09,137.0,,2,0,1,141.0,1,9644.0,2025-06-13,Ordered and Fulfilled
70801,2025-06-09,144.0,,2,0,1,142.0,0,,,Alternative Accepted
71164,2025-06-09,163.0,,2,1,0,,0,,2025-06-09,Sold
71240,2025-06-09,112.0,,2,1,0,,0,,2025-06-09,Sold
70325,2025-06-10,120.0,,1,0,1,118.0,0,,,Customer Declined
70536,2025-06-10,132.0,,1,0,0,,0,,,Customer Declined
71017,2025-06-10,148.0,,1,1,0,,0,,2025-06-10,Sold
71091,2025-06-10,135.0,,1,1,0,,0,,2025-06-10,Sold
71106,2025-06-10,152.0,,2,1,0,,0,,2025-06-10,Sold
70035,2025-06-11,102.0,,2,0,0,,1,9350.0,2025-06-16,Ordered and Fulfilled
70133,2025-06-11,,Antimalarial,1,0,1,102.0,1,9389.0,2025-06-17,Ordered and Fulfilled
70196,2025-06-11,113.0,,1,0,1,117.0,0,,,Customer Declined
70269,2025-06-11,115.0,,1,0,0,,1,9441.0,2025-06-14,Ordered and Fulfilled
70802,2025-06-11,144.0,,1,0,1,148.0,0,,,Alternative Accepted
71006,2025-06-11,162.0,,1,0,0,,1,9764.0,2025-06-14,Ordered and Fulfilled
71241,2025-06-11,160.0,,1,1,0,,0,,2025-06-11,Sold
70036,2025-06-12,102.0,,2,0,1,103.0,0,,,Alternative Accepted
70723,2025-06-12,137.0,,2,0,1,136.0,0,,,Alternative Accepted
70803,2025-06-12,144.0,,2,0,1,146.0,0,,,Alternative Accepted
70892,2025-06-12,153.0,,1,0,1,152.0,1,9714.0,2025-06-15,Ordered and Fulfilled
70134,2025-06-13,103.0,,2,0,0,,1,9390.0,2025-06-17,Ordered and Fulfilled
70270,2025-06-13,115.0,,1,0,0,,1,9442.0,2025-06-18,Ordered and Fulfilled
70326,2025-06-13,120.0,,1,0,0,,0,,,Customer Declined
70537,2025-06-13,132.0,,2,0,0,,0,,,Unavailable
70583,2025-06-13,133.0,,2,0,0,,0,,,Unavailable
70037,2025-06-14,102.0,,1,0,1,101.0,0,,,Alternative Accepted
70135,2025-06-14,103.0,,2,0,0,,0,,,Unavailable
70538,2025-06-14,132.0,,1,0,1,129.0,1,9557.0,2025-06-18,Ordered and Fulfilled
70755,2025-06-14,140.0,,1,0,1,137.0,1,9661.0,2025-06-19,Ordered and Fulfilled
70038,2025-06-15,102.0,,1,0,1,103.0,1,9351.0,,Other
70539,2025-06-15,132.0,,2,0,1,129.0,1,9558.0,2025-06-22,Ordered and Fulfilled
70649,2025-06-15,136.0,,2,0,1,139.0,0,,,Unavailable
70846,2025-06-15,147.0,,2,0,0,,0,,,Unavailable
70893,2025-06-15,153.0,,2,0,1,151.0,0,,,Alternative Accepted
71007,2025-06-15,162.0,,2,0,1,161.0,1,9765.0,2025-06-18,Ordered and Fulfilled
71157,2025-06-15,151.0,,2,1,0,,0,,2025-06-15,Sold
70446,2025-06-16,124.0,,1,0,1,125.0,1,9518.0,2025-06-19,Ordered and Fulfilled
70584,2025-06-16,133.0,,1,0,0,,0,,,Customer Declined
70724,2025-06-16,137.0,,1,0,0,,1,9645.0,2025-06-20,Ordered and Fulfilled
70894,2025-06-16,153.0,,2,0,0,,1,9715.0,2025-06-19,Ordered and Fulfilled
71244,2025-06-16,155.0,,1,1,0,,0,,2025-06-16,Sold
70039,2025-06-17,102.0,,2,0,1,101.0,0,,,Alternative Accepted
70540,2025-06-17,132.0,,1,0,0,,0,,,Customer Declined
70725,2025-06-17,,Gastro/Antacid,1,0,0,,1,9646.0,2025-06-21,Ordered and Fulfilled
70895,2025-06-17,153.0,,2,0,1,151.0,0,,,Customer Declined
71069,2025-06-17,138.0,,2,1,0,,0,,2025-06-17,Sold
71275,2025-06-17,117.0,,2,1,0,,0,,2025-06-17,Sold
70650,2025-06-18,136.0,,2,0,0,,1,9615.0,2025-06-22,Ordered and Fulfilled
71029,2025-06-18,110.0,,1,1,0,,0,,2025-06-18,Sold
70136,2025-06-19,103.0,,1,0,1,101.0,0,,,Alternative Accepted
70271,2025-06-19,115.0,,1,0,1,114.0,0,,,Customer Declined
70391,2025-06-19,121.0,,1,0,0,,0,,,Customer Declined
70447,2025-06-19,124.0,,1,0,1,125.0,0,,,Alternative Accepted
70585,2025-06-19,133.0,,1,0,1,130.0,1,9583.0,2025-06-21,Ordered and Fulfilled
70756,2025-06-19,140.0,,2,0,1,137.0,0,,,Alternative Accepted
70197,2025-06-20,113.0,,1,0,1,117.0,0,,,Unavailable
70272,2025-06-20,115.0,,2,0,1,112.0,1,9443.0,,Other
70804,2025-06-20,144.0,,1,0,1,146.0,0,,,Unavailable
70847,2025-06-20,147.0,,1,0,1,144.0,0,,,Alternative Accepted
70896,2025-06-20,,Dermatological,1,0,0,,0,,,Unavailable
70040,2025-06-21,,Antimalarial,2,0,0,,1,9352.0,,Other
70392,2025-06-21,121.0,,2,0,1,123.0,1,9497.0,2025-06-26,Ordered and Fulfilled
70485,2025-06-21,,Cough & Cold,2,0,1,127.0,1,9532.0,,Other
70541,2025-06-21,132.0,,1,0,1,129.0,1,9559.0,2025-06-25,Ordered and Fulfilled
71258,2025-06-21,151.0,,2,1,0,,0,,2025-06-21,Sold
70137,2025-06-22,103.0,,1,0,1,102.0,1,9391.0,2025-06-26,Ordered and Fulfilled
70273,2025-06-22,115.0,,2,0,0,,1,9444.0,2025-06-25,Ordered and Fulfilled
70486,2025-06-22,128.0,,2,0,1,130.0,0,,,Customer Declined
70848,2025-06-22,147.0,,2,0,0,,0,,,Customer Declined
70897,2025-06-22,,Dermatological,2,0,0,,0,,,Unavailable
71194,2025-06-22,138.0,,2,1,0,,0,,2025-06-22,Sold
71210,2025-06-22,139.0,,1,1,0,,0,,2025-06-22,Sold
70041,2025-06-23,102.0,,2,0,1,103.0,0,,,Alternative Accepted
70542,2025-06-23,,Cough & Cold,2,0,1,129.0,0,,,Alternative Accepted
70651,2025-06-23,,Gastro/Antacid,2,0,1,141.0,0,,,Unavailable
71117,2025-06-23,152.0,,1,1,0,,0,,2025-06-23,Sold
71263,2025-06-23,138.0,,1,1,0,,0,,2025-06-23,Sold
70138,2025-06-24,103.0,,2,0,1,101.0,1,9392.0,2025-06-28,Ordered and Fulfilled
70198,2025-06-24,113.0,,1,0,0,,0,,,Unavailable
70274,2025-06-24,,Antibiotic,1,0,0,,0,,,Customer Declined
70726,2025-06-24,137.0,,2,0,1,140.0,0,,,Unavailable
70849,2025-06-24,147.0,,1,0,1,145.0,0,,,Alternative Accepted
70139,2025-06-25,103.0,,1,0,0,,0,,,Customer Declined
70487,2025-06-25,128.0,,2,0,1,129.0,1,9533.0,2025-06-30,Ordered and Fulfilled
70757,2025-06-25,140.0,,1,0,0,,1,9662.0,2025-06-30,Ordered and Fulfilled
71168,2025-06-25,114.0,,1,1,0,,0,,2025-06-25,Sold
71313,2025-06-25,104.0,,1,1,0,,0,,2025-06-25,Sold
70140,2025-06-26,103.0,,1,0,0,,0,,,Customer Declined
70199,2025-06-26,113.0,,1,0,1,117.0,0,,,Alternative Accepted
70327,2025-06-26,,Antibiotic,2,0,1,117.0,0,,,Customer Declined
70448,2025-06-26,124.0,,1,0,1,123.0,0,,,Alternative Accepted
70586,2025-06-26,133.0,,1,0,1,128.0,0,,,Unavailable
70850,2025-06-26,147.0,,1,0,1,150.0,0,,,Alternative Accepted
71031,2025-06-26,167.0,,1,1,0,,0,,2025-06-26,Sold
71196,2025-06-26,142.0,,1,1,0,,0,,2025-06-26,Sold
70042,2025-06-27,,Antimalarial,1,0,0,,0,,,Unavailable
70328,2025-06-27,120.0,,1,0,1,117.0,1,9468.0,2025-06-30,Ordered and Fulfilled
70805,2025-06-27,,Vitamins & Supplements,2,0,1,142.0,1,9683.0,2025-07-02,Ordered and Fulfilled
71169,2025-06-27,150.0,,2,1,0,,0,,2025-06-27,Sold
70652,2025-06-28,136.0,,1,0,1,138.0,1,9616.0,2025-07-08,Ordered and Fulfilled
71226,2025-06-28,167.0,,2,1,0,,0,,2025-06-28,Sold
70043,2025-06-29,102.0,,2,0,1,103.0,1,9353.0,2025-07-04,Ordered and Fulfilled
70141,2025-06-29,,Antimalarial,2,0,0,,1,9393.0,2025-07-03,Ordered and Fulfilled
70200,2025-06-29,113.0,,2,0,1,120.0,0,,,Alternative Accepted
70393,2025-06-29,121.0,,2,0,1,126.0,1,9498.0,2025-07-04,Ordered and Fulfilled
70488,2025-06-29,128.0,,2,0,1,129.0,0,,,Alternative Accepted
70543,2025-06-29,132.0,,2,0,0,,0,,,Customer Declined
71301,2025-06-29,168.0,,1,1,0,,0,,2025-06-29,Sold
70142,2025-06-30,103.0,,1,0,1,101.0,0,,,Unavailable
70275,2025-06-30,115.0,,2,0,1,114.0,1,9445.0,2025-07-03,Ordered and Fulfilled
70329,2025-06-30,120.0,,2,0,1,115.0,0,,,Alternative Accepted
70394,2025-06-30,,Antihistamine,1,0,1,122.0,0,,,Alternative Accepted
70489,2025-06-30,128.0,,1,0,1,127.0,0,,,Alternative Accepted
70972,2025-06-30,154.0,,2,0,0,,0,,,Unavailable
71305,2025-06-30,126.0,,1,1,0,,0,,2025-06-30,Sold
70044,2025-07-01,102.0,,1,0,1,103.0,0,,,Alternative Accepted
70395,2025-07-01,121.0,,2,0,1,126.0,1,9499.0,2025-07-06,Ordered and Fulfilled
70544,2025-07-01,132.0,,2,0,0,,1,9560.0,2025-07-05,Ordered and Fulfilled
70727,2025-07-01,137.0,,2,0,1,141.0,0,,,Unavailable
71008,2025-07-01,,Antiseptic/First Aid,1,0,1,160.0,1,9766.0,2025-07-08,Ordered and Fulfilled
70396,2025-07-02,121.0,,1,0,1,126.0,0,,,Unavailable
70806,2025-07-02,144.0,,2,0,1,145.0,0,,,Alternative Accepted
70898,2025-07-02,153.0,,2,0,1,157.0,0,,,Alternative Accepted
70973,2025-07-02,,Dermatological,2,0,1,152.0,0,,,Alternative Accepted
71028,2025-07-02,130.0,,1,1,0,,0,,2025-07-02,Sold
70330,2025-07-03,120.0,,1,0,0,,1,9469.0,2025-07-11,Ordered and Fulfilled
70807,2025-07-03,144.0,,1,0,1,146.0,0,,,Alternative Accepted
70974,2025-07-03,154.0,,1,0,0,,0,,,Customer Declined
71163,2025-07-03,168.0,,1,1,0,,0,,2025-07-03,Sold
70045,2025-07-04,,Antimalarial,2,0,1,101.0,0,,,Customer Declined
70276,2025-07-04,115.0,,2,0,1,118.0,1,9446.0,2025-07-07,Ordered and Fulfilled
70397,2025-07-04,121.0,,1,0,0,,1,9500.0,2025-07-09,Ordered and Fulfilled
70545,2025-07-04,,Cough & Cold,1,0,1,127.0,0,,,Alternative Accepted
70653,2025-07-04,136.0,,2,0,1,140.0,1,9617.0,2025-07-08,Ordered and Fulfilled
70899,2025-07-04,153.0,,1,0,1,157.0,1,9716.0,2025-07-07,Ordered and Fulfilled
71071,2025-07-04,149.0,,1,1,0,,0,,2025-07-04,Sold
70046,2025-07-05,102.0,,2,0,1,101.0,1,9354.0,2025-07-14,Ordered and Fulfilled
70546,2025-07-05,132.0,,2,0,1,128.0,0,,,Unavailable
70654,2025-07-05,136.0,,2,0,0,,0,,,Unavailable
71252,2025-07-05,105.0,,1,1,0,,0,,2025-07-05,Sold
70201,2025-07-06,113.0,,1,0,1,116.0,1,9416.0,2025-07-09,Ordered and Fulfilled
71165,2025-07-06,155.0,,1,1,0,,0,,2025-07-06,Sold
70547,2025-07-07,132.0,,1,0,0,,1,9561.0,2025-07-11,Ordered and Fulfilled
70655,2025-07-07,136.0,,2,0,0,,0,,,Unavailable
70728,2025-07-07,,Gastro/Antacid,2,0,1,136.0,1,9647.0,2025-07-11,Ordered and Fulfilled
70808,2025-07-07,144.0,,1,0,1,150.0,1,9684.0,2025-07-12,Ordered and Fulfilled
70143,2025-07-08,103.0,,2,0,1,101.0,0,,,Customer Declined
70277,2025-07-08,,Antibiotic,2,0,1,117.0,0,,,Alternative Accepted
71215,2025-07-08,131.0,,1,1,0,,0,,2025-07-08,Sold
71250,2025-07-08,112.0,,1,1,0,,0,,2025-07-08,Sold
70278,2025-07-09,115.0,,2,0,1,120.0,0,,,Alternative Accepted
70398,2025-07-09,121.0,,2,0,0,,0,,,Customer Declined
70490,2025-07-09,128.0,,1,0,1,133.0,1,9534.0,2025-07-14,Ordered and Fulfilled
70587,2025-07-09,133.0,,1,0,1,127.0,1,9584.0,2025-07-11,Ordered and Fulfilled
71009,2025-07-09,162.0,,1,0,0,,0,,,Unavailable
71294,2025-07-09,165.0,,2,1,0,,0,,2025-07-09,Sold
70144,2025-07-10,103.0,,1,0,1,102.0,0,,,Alternative Accepted
70202,2025-07-10,113.0,,2,0,1,117.0,0,,,Alternative Accepted
70491,2025-07-10,128.0,,1,0,1,132.0,0,,,Alternative Accepted
70548,2025-07-10,132.0,,1,0,1,128.0,0,,,Alternative Accepted
70975,2025-07-10,154.0,,1,0,1,153.0,0,,,Alternative Accepted
71072,2025-07-10,110.0,,2,1,0,,0,,2025-07-10,Sold
71074,2025-07-10,125.0,,1,1,0,,0,,2025-07-10,Sold
70145,2025-07-11,103.0,,2,0,0,,1,9394.0,2025-07-15,Ordered and Fulfilled
70549,2025-07-11,132.0,,2,0,1,134.0,1,9562.0,2025-07-15,Ordered and Fulfilled
71118,2025-07-11,139.0,,2,1,0,,0,,2025-07-11,Sold
70146,2025-07-12,103.0,,2,0,0,,0,,,Unavailable
70203,2025-07-12,113.0,,1,0,1,114.0,0,,,Unavailable
70550,2025-07-12,132.0,,1,0,1,133.0,1,9563.0,2025-07-16,Ordered and Fulfilled
70656,2025-07-12,136.0,,2,0,1,138.0,1,9618.0,2025-07-16,Ordered and Fulfilled
70809,2025-07-12,144.0,,1,0,0,,1,9685.0,2025-07-21,Ordered and Fulfilled
70900,2025-07-12,153.0,,2,0,1,156.0,1,9717.0,2025-07-15,Ordered and Fulfilled
70976,2025-07-12,154.0,,2,0,1,156.0,0,,,Alternative Accepted
71026,2025-07-12,151.0,,2,1,0,,0,,2025-07-12,Sold
70147,2025-07-13,103.0,,1,0,1,101.0,0,,,Customer Declined
70204,2025-07-13,113.0,,1,0,1,120.0,0,,,Alternative Accepted
70551,2025-07-13,132.0,,2,0,0,,1,9564.0,2025-07-17,Ordered and Fulfilled
70729,2025-07-13,137.0,,2,0,1,135.0,1,9648.0,2025-07-17,Ordered and Fulfilled
70148,2025-07-14,103.0,,2,0,1,102.0,1,9395.0,2025-07-18,Ordered and Fulfilled
70205,2025-07-14,113.0,,1,0,1,120.0,0,,,Unavailable
70399,2025-07-14,121.0,,2,0,0,,0,,,Unavailable
70657,2025-07-14,136.0,,2,0,0,,1,9619.0,2025-07-18,Ordered and Fulfilled
70851,2025-07-14,147.0,,2,0,1,145.0,0,,,Alternative Accepted
70206,2025-07-15,113.0,,1,0,0,,1,9417.0,,Other
70279,2025-07-15,115.0,,2,0,1,113.0,0,,,Alternative Accepted
70331,2025-07-15,,Antibiotic,2,0,0,,0,,,Customer Declined
70449,2025-07-15,,Antihistamine,1,0,1,122.0,0,,,Alternative Accepted
70730,2025-07-15,137.0,,1,0,0,,0,,,Unavailable
70901,2025-07-15,153.0,,2,0,1,155.0,1,9718.0,2025-07-18,Ordered and Fulfilled
70977,2025-07-15,154.0,,2,0,1,153.0,1,9746.0,2025-07-17,Ordered and Fulfilled
71181,2025-07-15,148.0,,1,1,0,,0,,2025-07-15,Sold
70047,2025-07-16,102.0,,1,0,0,,0,,,Customer Declined
70207,2025-07-16,113.0,,2,0,1,114.0,1,9418.0,2025-07-19,Ordered and Fulfilled
70280,2025-07-16,,Antibiotic,2,0,0,,0,,,Unavailable
70492,2025-07-16,128.0,,1,0,1,130.0,0,,,Unavailable
70658,2025-07-16,136.0,,1,0,1,138.0,0,,,Customer Declined
70978,2025-07-16,154.0,,2,0,1,156.0,1,9747.0,2025-07-18,Ordered and Fulfilled
70149,2025-07-17,103.0,,1,0,0,,0,,,Unavailable
70552,2025-07-17,132.0,,1,0,1,130.0,1,9565.0,2025-07-21,Ordered and Fulfilled
70902,2025-07-17,153.0,,1,0,0,,0,,,Customer Declined
71014,2025-07-17,167.0,,1,0,1,164.0,0,,,Unavailable
71084,2025-07-17,123.0,,2,1,0,,0,,2025-07-17,Sold
71204,2025-07-17,141.0,,2,1,0,,0,,2025-07-17,Sold
71246,2025-07-17,155.0,,1,1,0,,0,,2025-07-17,Sold
70150,2025-07-18,103.0,,2,0,1,102.0,1,9396.0,2025-07-22,Ordered and Fulfilled
70588,2025-07-18,133.0,,2,0,1,131.0,0,,,Alternative Accepted
70659,2025-07-18,136.0,,2,0,1,137.0,0,,,Alternative Accepted
70731,2025-07-18,137.0,,2,0,1,136.0,1,9649.0,2025-07-22,Ordered and Fulfilled
71019,2025-07-18,148.0,,1,1,0,,0,,2025-07-18,Sold
71161,2025-07-18,143.0,,1,1,0,,0,,2025-07-18,Sold
71278,2025-07-18,105.0,,1,1,0,,0,,2025-07-18,Sold
70732,2025-07-19,137.0,,1,0,1,140.0,1,9650.0,2025-07-23,Ordered and Fulfilled
70810,2025-07-19,,Vitamins & Supplements,1,0,0,,0,,,Customer Declined
70979,2025-07-19,,Dermatological,1,0,1,155.0,1,9748.0,2025-07-26,Ordered and Fulfilled
71083,2025-07-19,168.0,,1,1,0,,0,,2025-07-19,Sold
71282,2025-07-19,145.0,,1,1,0,,0,,2025-07-19,Sold
70151,2025-07-20,103.0,,2,0,1,102.0,1,9397.0,2025-07-24,Ordered and Fulfilled
70980,2025-07-20,154.0,,2,0,1,151.0,1,9749.0,2025-07-24,Ordered and Fulfilled
71248,2025-07-20,135.0,,2,1,0,,0,,2025-07-20,Sold
70048,2025-07-21,102.0,,2,0,0,,0,,,Unavailable
70152,2025-07-21,103.0,,1,0,1,101.0,0,,,Alternative Accepted
70208,2025-07-21,113.0,,1,0,1,120.0,0,,,Alternative Accepted
70400,2025-07-21,121.0,,2,0,1,125.0,1,9501.0,2025-07-26,Ordered and Fulfilled
70450,2025-07-21,,Antihistamine,2,0,0,,0,,,Customer Declined
70660,2025-07-21,136.0,,2,0,1,138.0,1,9620.0,2025-07-25,Ordered and Fulfilled
70733,2025-07-21,137.0,,2,0,1,136.0,0,,,Alternative Accepted
70981,2025-07-21,154.0,,1,0,1,153.0,1,9750.0,2025-07-23,Ordered and Fulfilled
70049,2025-07-22,,Antimalarial,1,0,1,103.0,0,,,Alternative Accepted
70153,2025-07-22,103.0,,2,0,1,102.0,0,,,Alternative Accepted
70401,2025-07-22,121.0,,2,0,0,,0,,,Unavailable
70661,2025-07-22,,Gastro/Antacid,1,0,1,140.0,0,,,Alternative Accepted
70811,2025-07-22,144.0,,1,0,1,145.0,1,9686.0,2025-07-27,Ordered and Fulfilled
70903,2025-07-22,,Dermatological,1,0,1,151.0,0,,,Customer Declined
70982,2025-07-22,154.0,,2,0,0,,1,9751.0,2025-07-27,Ordered and Fulfilled
71086,2025-07-22,106.0,,1,1,0,,0,,2025-07-22,Sold
70451,2025-07-23,,Antihistamine,2,0,1,121.0,0,,,Alternative Accepted
70493,2025-07-23,128.0,,1,0,1,133.0,0,,,Unavailable
70904,2025-07-23,153.0,,1,0,0,,0,,,Customer Declined
71150,2025-07-23,159.0,,2,1,0,,0,,2025-07-23,Sold
70154,2025-07-24,103.0,,1,0,0,,0,,,Unavailable
70209,2025-07-24,113.0,,1,0,1,114.0,0,,,Alternative Accepted
70452,2025-07-24,124.0,,1,0,1,125.0,1,9519.0,2025-07-30,Ordered and Fulfilled
70494,2025-07-24,,Cough & Cold,1,0,1,133.0,1,9535.0,2025-08-01,Ordered and Fulfilled
70905,2025-07-24,153.0,,2,0,1,156.0,0,,,Alternative Accepted
71298,2025-07-24,148.0,,2,1,0,,0,,2025-07-24,Sold
70050,2025-07-25,102.0,,1,0,0,,1,9355.0,2025-07-30,Ordered and Fulfilled
70453,2025-07-25,124.0,,1,0,1,126.0,1,9520.0,2025-08-01,Ordered and Fulfilled
70495,2025-07-25,128.0,,1,0,0,,1,9536.0,2025-07-30,Ordered and Fulfilled
70553,2025-07-25,132.0,,1,0,0,,1,9566.0,2025-07-29,Ordered and Fulfilled
70454,2025-07-26,124.0,,2,0,1,123.0,1,9521.0,2025-07-29,Ordered and Fulfilled
70554,2025-07-26,132.0,,2,0,1,134.0,0,,,Alternative Accepted
70812,2025-07-26,144.0,,2,0,1,143.0,0,,,Alternative Accepted
71123,2025-07-26,152.0,,1,1,0,,0,,2025-07-26,Sold
71254,2025-07-26,123.0,,2,1,0,,0,,2025-07-26,Sold
70332,2025-07-27,,Antibiotic,2,0,0,,0,,,Unavailable
70402,2025-07-27,121.0,,2,0,0,,0,,,Customer Declined
70852,2025-07-27,147.0,,1,0,0,,0,,,Unavailable
70906,2025-07-27,,Dermatological,1,0,1,156.0,0,,,Unavailable
70155,2025-07-28,,Antimalarial,1,0,0,,0,,,Unavailable
70210,2025-07-28,,Antibiotic,2,0,1,120.0,1,9419.0,2025-07-31,Ordered and Fulfilled
70734,2025-07-28,137.0,,2,0,1,141.0,0,,,Alternative Accepted
70907,2025-07-28,153.0,,1,0,1,156.0,1,9719.0,2025-07-31,Ordered and Fulfilled
70983,2025-07-28,,Dermatological,1,0,1,157.0,1,9752.0,2025-07-30,Ordered and Fulfilled
70211,2025-07-29,113.0,,2,0,0,,0,,,Customer Declined
70281,2025-07-29,115.0,,1,0,0,,0,,,Unavailable
70333,2025-07-29,120.0,,2,0,1,119.0,1,9470.0,2025-08-01,Ordered and Fulfilled
70589,2025-07-29,133.0,,2,0,1,128.0,0,,,Alternative Accepted
71053,2025-07-29,143.0,,2,1,0,,0,,2025-07-29,Sold
71153,2025-07-29,146.0,,2,1,0,,0,,2025-07-29,Sold
71300,2025-07-29,164.0,,1,1,0,,0,,2025-07-29,Sold
70813,2025-07-30,144.0,,2,0,1,143.0,0,,,Customer Declined
70156,2025-07-31,103.0,,2,0,1,102.0,0,,,Alternative Accepted
70403,2025-07-31,121.0,,1,0,1,123.0,0,,,Customer Declined
70496,2025-07-31,128.0,,2,0,1,133.0,1,9537.0,2025-08-05,Ordered and Fulfilled
71267,2025-07-31,139.0,,2,1,0,,0,,2025-07-31,Sold
70051,2025-08-01,102.0,,2,0,0,,0,,,Unavailable
70662,2025-08-01,136.0,,2,0,0,,0,,,Customer Declined
70814,2025-08-01,144.0,,1,0,1,148.0,0,,,Customer Declined
70984,2025-08-01,154.0,,1,0,1,152.0,0,,,Alternative Accepted
70404,2025-08-02,121.0,,2,0,1,124.0,0,,,Alternative Accepted
70908,2025-08-02,153.0,,1,0,0,,1,9720.0,2025-08-05,Ordered and Fulfilled
